MERRA_ID,YEAR,MONTH,PRECIPITATION,EVAPORATION,PRECIP_DAYS
133790,2020,10,61.26,103.58,31
134361,2020,8,125.63,86.1,31
134361,2020,12,112.03,33.84,31
134896,2020,5,22.32,37.07,31
136621,2020,3,66.79,43.64,31
136621,2020,4,1.14,49.61,30
136621,2020,12,9.16,7.2,31
137819,2020,5,68.93,149.25,31
134896,2020,12,12.99,7.79,31
134943,2020,6,82.75,118.18,30
138346,2020,6,0.02,4.51,30
135515,2020,1,85.72,57.35,31
135515,2020,4,159.89,148.72,30
137243,2020,9,183.07,109.72,30
138347,2020,12,7.88,1.62,31
137819,2020,8,204.27,127,31
138348,2020,9,2.01,9.79,30
138349,2020,1,18.49,21.69,31
138922,2020,8,0.54,3.2,31
138924,2020,4,31.28,39.22,30
144732,2020,5,120.16,114.57,31
144732,2020,6,122.66,158.49,30
144732,2020,12,56.11,16.51,31
138924,2020,8,19.31,25.76,31
148770,2020,1,123.85,14.43,31
148770,2020,2,59.02,20.01,29
148770,2020,8,64.51,61.93,31
148770,2020,9,40.49,43.58,30
149346,2020,11,92.66,29.81,30
151077,2020,6,50.1,147.27,30
149922,2020,9,91.4,29.89,30
133786,2021,9,136.95,126.31,30
133787,2021,1,108.47,48.72,31
133787,2021,3,72.32,115.82,31
133790,2021,1,61.11,44.01,31
134319,2021,2,1.1,19.13,28
134319,2021,1,47.09,8.6,31
134361,2021,7,107.62,137.73,31
134895,2021,12,35.3,12.31,31
134896,2021,3,8.46,13.7,31
136045,2021,8,11.6,70.41,31
136090,2021,6,99.8,99.75,30
134943,2021,12,57.83,37.04,31
135515,2021,2,174.51,60.36,28
136620,2021,1,15.36,7.14,31
137194,2021,11,0,0.88,30
136620,2021,2,0.22,15.41,28
136620,2021,3,1.4,4.66,31
136621,2021,10,1.1,11.13,31
137241,2021,4,57.24,128.28,30
137819,2021,4,72.98,134.54,30
137819,2021,10,157.19,96.61,31
138346,2021,1,35.5,4.23,31
138346,2021,4,1.94,3.68,30
138346,2021,5,0,1.99,31
138346,2021,8,6.23,17.51,31
138346,2021,12,68.69,9.55,31
138347,2021,2,2.13,13.16,28
138347,2021,7,61.97,43.17,31
138348,2021,3,39.27,21.83,31
138348,2021,4,11.86,22.1,30
138349,2021,2,4.79,18.74,28
138922,2021,4,1.84,4.75,30
138924,2021,9,30.21,27.87,30
138347,2021,11,0,4.44,30
144732,2021,2,83.56,18.67,28
148770,2021,2,54.02,16.5,28
149922,2021,5,33.75,32.12,31
149922,2021,9,139.4,39.59,30
149346,2021,2,62.29,11.94,28
149346,2021,4,101.34,34.91,30
149346,2021,7,111.72,54.57,31
149922,2021,7,157.24,45.49,31
133786,2021,8,174.96,134.22,31
133786,2021,10,70.53,94.89,31
133790,2021,6,185.31,81.91,30
133790,2021,8,340.02,130.73,31
134319,2021,10,1.22,35.94,31
134319,2021,11,2.52,20.17,30
134361,2021,3,84.53,104.93,31
134895,2021,3,5.74,13.37,31
134896,2021,9,37.61,69.93,30
134943,2021,4,45.08,83.96,30
134943,2021,6,269.79,96.54,30
136045,2021,2,0.13,11.92,28
135515,2021,3,130.07,102.89,31
136045,2021,3,1.25,6.31,31
136090,2021,10,72.08,96.82,31
136090,2021,12,98.46,41.61,31
136621,2021,9,12.17,34.52,30
137243,2021,4,70.27,133.37,30
136620,2021,12,45.49,5.79,31
137241,2021,5,65.38,153.59,31
138346,2021,2,0.71,8.34,28
138346,2021,7,42.02,27.45,31
138348,2021,6,39.81,8.53,30
138349,2021,1,39.73,9.77,31
138922,2021,1,29.97,3.94,31
138922,2021,5,0,2.63,31
138347,2021,9,30.81,19.12,30
138924,2021,11,0,11.39,30
144732,2021,1,56.2,16.26,31
151077,2021,10,138.03,38.2,31
148770,2021,10,156.15,45.55,31
149346,2021,1,33.39,15.07,31
133786,2021,3,75.44,114.82,31
133786,2021,5,75.23,127.78,31
133787,2021,5,61.78,125.46,31
133787,2021,6,186.88,93.06,30
133787,2021,11,86.57,53.12,30
133790,2021,12,65.42,48.23,31
134895,2021,2,0.92,17.52,28
134895,2021,8,63.54,87.31,31
134895,2021,9,76.43,61.57,30
134896,2021,4,1.53,3.99,30
134896,2021,8,165.38,89.3,31
134943,2021,5,32.06,80.44,31
134943,2021,11,170.32,64.99,30
135515,2021,8,107.75,120.05,31
134361,2021,11,7.02,43.15,30
136090,2021,2,141.07,59.1,28
136090,2021,3,171.94,97.79,31
135515,2021,4,44.75,125.7,30
136045,2021,4,0.12,1.55,30
135515,2021,6,90.34,108.38,30
136045,2021,5,1.77,0.72,31
136090,2021,7,71.42,127.86,31
136620,2021,11,0.02,0.65,30
137241,2021,1,95.51,47.99,31
137241,2021,2,192.38,54.38,28
137243,2021,9,121.22,107.16,30
136620,2021,5,0.11,1.16,31
136620,2021,10,1.25,7.85,31
138346,2021,10,7.45,9.98,31
138347,2021,8,19.15,37.18,31
138348,2021,1,58.27,7.74,31
138924,2021,1,35.33,7.7,31
138924,2021,5,0.14,11.58,31
138924,2021,8,62.87,43.34,31
138924,2021,10,34.5,20.98,31
138348,2021,7,90.65,48.93,31
138349,2021,7,115.26,59.02,31
144732,2021,6,84.82,132.74,30
148770,2021,11,62.04,31.99,30
149346,2021,9,152.01,56.86,30
149346,2021,10,125.7,41.98,31
151077,2021,9,119.51,61.2,30
151077,2021,4,51.08,55.09,30
148770,2021,3,61.14,45.5,31
148770,2021,5,50.7,67.1,31
151077,2021,1,30.02,8.27,31
149346,2021,3,69.75,30.94,31
149922,2021,6,217.94,41.35,30
133786,2021,7,144.49,141.66,31
134319,2021,5,0,1.24,31
134319,2021,9,72.52,62.82,30
133786,2021,6,123.09,101,30
133790,2021,3,67.94,93.69,31
134319,2021,8,164.61,84.65,31
134361,2021,5,80.95,136.29,31
134895,2021,1,28.76,9.03,31
134896,2021,1,38.73,9.13,31
134943,2021,8,240.41,122.38,31
134943,2021,10,111.17,94.34,31
136045,2021,11,0.01,0.73,30
134895,2021,6,0.82,2.74,30
135515,2021,7,71.91,143.83,31
135515,2021,12,89.96,38.38,31
136045,2021,1,13.11,6.89,31
136620,2021,8,21.15,53.29,31
136621,2021,7,102.53,36.95,31
137194,2021,7,77.64,13.29,31
137241,2021,3,119.11,92.86,31
137241,2021,6,86.22,126.64,30
137243,2021,1,97.6,45.58,31
137243,2021,5,93,157.92,31
137243,2021,6,82.89,120.47,30
136621,2021,5,2.49,0.98,31
137243,2021,12,82.86,37.84,31
137243,2021,3,118.91,92.35,31
137819,2021,3,116.71,93.28,31
137819,2021,9,113.15,126.35,30
137819,2021,12,79.32,42.77,31
138348,2021,5,0.03,14.52,31
138922,2021,3,14.59,9.28,31
138922,2021,12,59.52,10.46,31
138346,2021,9,12.64,8.59,30
138922,2021,9,12.73,9.87,30
138347,2021,6,12.51,4.6,30
138349,2021,6,47.77,15.96,30
148770,2021,7,94.99,64.18,31
149922,2021,12,122.77,15.69,31
151077,2021,7,139.77,131.4,31
151077,2021,2,63.45,13.55,28
133786,2021,2,136.99,68.37,28
133787,2021,10,82,97.91,31
133790,2021,9,151.48,121.56,30
134319,2021,4,0.8,2.58,30
133790,2021,7,208.89,134.92,31
134361,2021,6,104.29,100.43,30
134895,2021,11,3.46,15.48,30
134896,2021,7,214.06,64.75,31
134896,2021,11,5.07,21.48,30
134896,2021,12,44.16,15.25,31
134943,2021,1,67.92,37.48,31
134943,2021,2,104.21,54.65,28
135515,2021,5,48.55,134.51,31
136045,2021,10,0.61,10.96,31
134896,2021,6,3.41,2.04,30
136045,2021,6,0.09,2,30
136090,2021,11,15.86,55.59,30
136620,2021,4,0.65,1.71,30
136620,2021,7,91.92,25.72,31
136621,2021,3,1.22,8.44,31
137194,2021,1,22.51,5.67,31
137194,2021,3,2.12,2.68,31
137241,2021,11,31.37,46.47,30
137243,2021,11,24.46,58.45,30
136621,2021,8,32.59,67.97,31
137243,2021,8,116.36,114.95,31
137243,2021,10,216.27,91.49,31
137241,2021,9,95.37,116.4,30
138347,2021,4,5.35,9.82,30
138347,2021,12,122.53,9.93,31
138348,2021,8,65.12,49.91,31
138348,2021,9,78.49,31.3,30
138348,2021,11,0.01,11.49,30
138349,2021,5,0.03,30.79,31
138349,2021,8,88.32,62.24,31
138349,2021,9,96.41,41.97,30
138349,2021,12,70.23,15.7,31
138922,2021,7,64.41,33.5,31
138922,2021,8,5.87,17.85,31
138924,2021,2,8.29,12.44,28
144732,2021,3,92.13,61.28,31
144732,2021,4,138.73,73.43,30
148770,2021,12,111.66,21.69,31
149346,2021,5,35,46.95,31
149346,2021,6,143.67,47.01,30
149346,2021,11,94.13,35.46,30
149346,2021,12,122.64,27.52,31
151077,2021,5,39.69,95.84,31
151077,2021,11,53.74,17.96,30
151077,2021,3,74.08,43.58,31
149922,2021,3,71.72,19.86,31
133787,2021,2,125.32,67.85,28
133787,2021,9,112.86,130.84,30
133790,2021,5,33.37,65.74,31
133790,2021,10,103.62,111.16,31
134319,2021,12,56.73,11.9,31
134361,2021,12,57.07,39.12,31
134895,2021,5,0,1.85,31
134896,2021,10,2.97,40.14,31
136621,2021,2,0.09,16.81,28
136621,2021,11,0.01,0.75,30
137194,2021,2,0.33,9.14,28
137194,2021,5,0,1.36,31
137194,2021,6,23.72,1.9,30
137243,2021,2,185.78,55.26,28
137194,2021,8,2.84,11.09,31
137241,2021,8,194.7,117.4,31
137194,2021,9,7.94,3.86,30
137819,2021,2,217.51,54.22,28
137819,2021,11,25.69,65.32,30
138346,2021,11,0,1.89,30
138347,2021,5,0,5.15,31
138348,2021,2,4.51,15.14,28
138349,2021,3,29.45,28.6,31
138922,2021,10,8.6,13.54,31
138924,2021,12,92.31,11.55,31
138347,2021,3,25.82,15.15,31
138924,2021,6,51.39,7.44,30
144732,2021,10,139.66,43.05,31
144732,2021,12,170.98,18.05,31
144732,2021,7,176.4,128.01,31
148770,2021,8,31.82,52.47,31
149922,2021,1,28.77,10.56,31
149922,2021,8,38.88,36.99,31
151077,2021,12,99.52,15.68,31
149922,2021,10,95.29,23.88,31
133786,2021,1,141.61,52.41,31
133786,2021,4,211.04,125.81,30
133787,2021,4,208.93,122.22,30
133787,2021,7,191.58,145.64,31
133790,2021,2,71.43,64.44,28
134319,2021,3,3.97,14.65,31
133786,2021,12,61.37,39.77,31
133787,2021,12,63.66,41.93,31
134319,2021,6,3.01,2.98,30
134361,2021,10,52.09,88.66,31
134896,2021,2,2.52,15.04,28
134896,2021,5,0,2.27,31
134943,2021,3,115.01,94.93,31
134943,2021,7,203.73,124.67,31
134943,2021,9,140.27,114.97,30
135515,2021,9,87.19,104.08,30
134361,2021,9,160.37,120.32,30
134895,2021,10,1.51,35.6,31
136090,2021,4,54.96,129.73,30
136090,2021,5,50.83,128.43,31
136090,2021,8,109.33,114.95,31
136620,2021,6,2.97,0.74,30
136621,2021,1,16.99,8.28,31
136621,2021,4,0.73,1.7,30
137243,2021,7,53.85,130.73,31
136620,2021,9,24.56,16.28,30
137194,2021,10,1.25,3.5,31
137819,2021,1,94.93,47.44,31
138346,2021,6,1.61,4.76,30
138347,2021,10,16.14,16.19,31
138348,2021,10,27.85,22.35,31
138922,2021,6,2.22,3.69,30
138922,2021,11,0,2.69,30
138924,2021,4,10.53,18.48,30
137819,2021,8,150.02,131.33,31
138924,2021,3,46.78,19.32,31
138924,2021,7,122.29,42.62,31
144732,2021,9,92.17,69.59,30
148770,2021,6,107.03,57.96,30
149346,2021,8,29.37,47.05,31
151077,2021,8,47.95,108.96,31
149922,2021,4,105.21,21.19,30
151077,2021,6,190.77,129.95,30
133787,2021,8,173.81,142.13,31
133790,2021,4,134.81,79.48,30
133790,2021,11,58.02,70.52,30
133786,2021,11,29.56,46.31,30
134319,2021,7,147.17,68.58,31
134361,2021,1,125.1,44.57,31
134361,2021,4,233.15,125.07,30
134361,2021,8,204.39,135.61,31
134895,2021,4,0.54,2.89,30
134895,2021,7,130.11,70.32,31
135515,2021,1,115.68,42.63,31
135515,2021,11,17.6,51.06,30
134361,2021,2,168.16,62.94,28
136045,2021,7,125.19,38.1,31
135515,2021,10,44.77,95.87,31
136045,2021,12,50.04,9.6,31
136090,2021,1,101.84,49.74,31
136045,2021,9,7.73,38.25,30
136090,2021,9,88.81,107.4,30
137194,2021,12,32.57,3.49,31
137241,2021,7,81.09,128.52,31
137241,2021,12,85.96,40.06,31
136621,2021,6,0.15,1.13,30
136621,2021,12,52.95,9.3,31
137194,2021,4,0.11,1.82,30
137241,2021,10,92.55,86.04,31
137819,2021,5,67.51,159.98,31
137819,2021,6,85.91,151.96,30
138346,2021,3,10.76,7.39,31
138347,2021,1,53.73,5.93,31
138348,2021,12,123.52,11.71,31
138349,2021,10,27.62,30.34,31
138349,2021,11,0.19,17.64,30
138922,2021,2,1.12,8.01,28
137819,2021,7,71.91,148.1,31
138349,2021,4,10.73,33.23,30
144732,2021,5,116.08,115.8,31
144732,2021,8,70.88,98.26,31
144732,2021,11,53.92,23.88,30
148770,2021,1,38.99,15.69,31
148770,2021,4,96.68,52.32,30
148770,2021,9,132.47,57.86,30
149922,2021,2,83.81,14.11,28
149922,2021,11,103.27,17.57,30
133787,2022,5,67.86,89.93,31
133790,2022,1,43.41,47.03,31
134319,2022,3,4.21,12.47,31
133786,2022,6,32.82,95.91,30
134319,2022,12,29.53,18.04,31
134361,2022,8,125.97,109.3,31
134361,2022,10,13.8,48,31
134895,2022,4,0,5.59,30
134895,2022,6,41.35,13.36,30
134943,2022,2,51.63,40.42,28
134943,2022,4,43.83,85.47,30
135515,2022,1,73.51,50.01,31
135515,2022,6,40.13,76.71,30
135515,2022,8,104.5,108.98,31
136045,2022,6,34.8,10.98,30
136090,2022,8,107.69,107.59,31
134361,2022,2,39.07,63.04,28
134896,2022,7,73.73,53.36,31
136045,2022,3,1.33,10.42,31
137241,2022,2,116.59,63.08,28
137241,2022,5,140.48,129.49,31
137819,2022,4,118.66,131.26,30
137819,2022,12,155.11,34.83,31
138346,2022,7,52.51,18.88,31
138346,2022,9,10.76,22.09,30
138346,2022,11,11.54,11.74,30
138347,2022,8,56.62,61.85,31
138348,2022,2,17.02,16.4,28
138348,2022,8,79.24,59.12,31
144732,2022,5,166.47,129.97,31
148770,2022,1,39.86,22.66,31
149346,2022,1,53.6,26.02,31
149346,2022,7,105.32,54.13,31
149346,2022,9,79.05,48.75,30
149922,2022,11,84.11,17.36,30
151077,2022,4,122.04,48.36,30
151077,2022,9,113.22,55.96,30
151077,2022,3,117.82,26.24,31
149922,2022,9,77.88,32.04,30
149922,2022,12,130.94,13.83,31
151077,2022,8,60.75,93.91,31
133786,2022,8,99.37,117.37,31
133786,2022,10,8.99,46.7,31
133787,2022,8,148.22,124.6,31
133790,2022,7,120.03,123.25,31
133786,2022,4,33.78,122.26,30
133786,2022,7,102.94,111.26,31
133786,2022,9,73.65,98.21,30
133790,2022,4,35.3,90.55,30
133790,2022,8,260.17,108.23,31
134361,2022,4,60.28,118.1,30
134895,2022,9,69.26,55.2,30
134896,2022,11,1.49,20.79,30
134943,2022,3,198.91,74.44,31
135515,2022,9,78.68,93.64,30
136045,2022,7,10.83,24.8,31
136090,2022,9,80.56,95.87,30
136620,2022,2,7.11,10.76,28
136621,2022,4,0,2.9,30
137194,2022,12,18.37,3.08,31
137241,2022,4,130.53,133.19,30
137241,2022,10,26.26,46.07,31
137241,2022,11,128.14,38.9,30
134361,2022,7,119.78,108.06,31
134895,2022,7,49.23,43.91,31
134943,2022,12,59.46,36.26,31
136620,2022,7,7.73,24.24,31
136620,2022,9,20.61,30.4,30
137194,2022,9,3.9,9.89,30
137819,2022,5,112.5,154.98,31
138347,2022,2,15.45,15.03,28
138348,2022,3,17.69,20.71,31
138924,2022,7,199.43,30.04,31
138349,2022,7,108.13,46.07,31
138922,2022,5,0,1.48,31
144732,2022,10,51.7,36.25,31
148770,2022,4,91.99,56.5,30
148770,2022,7,128.43,61.45,31
151077,2022,2,90.98,17.08,28
149346,2022,2,144.12,14.26,28
149346,2022,5,100.48,48.99,31
134319,2022,2,5.32,17.59,28
134319,2022,10,16.04,38.78,31
134319,2022,11,0.75,20.13,30
133787,2022,6,39.74,92.23,30
133787,2022,9,99.75,115.07,30
134895,2022,11,0.66,18.33,30
134896,2022,4,0,15.32,30
134943,2022,8,200.19,115.34,31
135515,2022,7,79.9,107.65,31
136621,2022,5,0,0.65,31
137194,2022,4,0.01,1.82,30
137241,2022,7,85.08,110.44,31
137243,2022,1,139.41,47.7,31
136090,2022,4,77.85,133.78,30
135515,2022,10,20.64,38.51,31
136621,2022,3,0.64,13.06,31
137241,2022,3,143.19,112.06,31
137819,2022,10,25.48,39.09,31
138346,2022,1,2.77,14.97,31
138346,2022,4,0.07,6.65,30
138346,2022,6,11.16,1.37,30
138347,2022,12,52.56,9.76,31
138348,2022,4,2.26,21.8,30
138349,2022,1,5.05,19.33,31
138349,2022,2,9.99,20.78,28
138922,2022,7,48.17,22.53,31
138922,2022,8,46.66,60.09,31
138922,2022,12,27.19,8.92,31
138924,2022,8,108.01,56.83,31
138347,2022,9,13.42,40.21,30
138349,2022,5,0,28.61,31
138349,2022,6,3.61,25.77,30
138349,2022,8,59.45,64.29,31
138924,2022,12,44.96,10.55,31
149922,2022,1,54.39,14.13,31
149922,2022,10,79.42,23.12,31
151077,2022,6,217.38,113.75,30
151077,2022,10,69.23,26.8,31
148770,2022,8,90.92,55.68,31
149346,2022,10,71.29,38.02,31
149922,2022,4,104.06,22.96,30
133786,2022,1,54.78,54.81,31
133786,2022,11,116.39,34.25,30
133786,2022,12,46.27,33.15,31
133787,2022,3,265.01,97.55,31
133790,2022,9,133.32,126.1,30
134319,2022,6,18.11,18.07,30
133790,2022,12,32.48,29.68,31
134361,2022,9,63.56,97.15,30
134895,2022,8,79.1,76.21,31
134896,2022,8,136.58,83.8,31
134896,2022,9,69.09,64.53,30
135515,2022,2,43.42,62.27,28
135515,2022,5,34.58,96.53,31
136045,2022,9,21.33,31.21,30
136090,2022,6,26.72,78.93,30
136621,2022,8,31.48,59.92,31
136621,2022,12,39.9,12.08,31
137241,2022,1,118.56,47.61,31
137241,2022,12,112.35,39.41,31
137243,2022,4,103.38,131.84,30
137243,2022,5,64.33,133.17,31
136090,2022,3,137.58,112.87,31
136045,2022,4,0,2.87,30
137243,2022,3,123.51,110.99,31
136621,2022,7,26.02,28.34,31
137243,2022,10,19.07,38.24,31
137194,2022,8,10.91,46.49,31
137241,2022,8,53.09,100.18,31
137243,2022,6,19.31,90.54,30
137819,2022,3,131.44,111.05,31
138347,2022,6,8.67,4.94,30
138348,2022,5,0,9.93,31
138348,2022,10,20.01,28.69,31
138349,2022,3,13.57,30.77,31
138349,2022,12,37.32,13.92,31
138922,2022,1,5.63,15.61,31
138922,2022,4,0.18,8.63,30
138924,2022,5,0,8.3,31
138924,2022,6,2.49,11.09,30
148770,2022,9,48.27,45.34,30
149922,2022,7,105.53,44.86,31
149922,2022,8,119.33,40.6,31
151077,2022,11,51.68,14.91,30
133786,2022,2,41.6,63.68,28
133787,2022,11,110.25,35.92,30
133787,2022,12,36.96,30.28,31
133787,2022,4,29,122.56,30
133790,2022,6,56.53,87.41,30
133790,2022,11,75.36,49.56,30
134319,2022,7,54.02,47.69,31
134361,2022,5,53.1,90.94,31
134895,2022,3,4.45,12.79,31
134895,2022,5,0,0.72,31
134895,2022,10,8.84,37.32,31
134895,2022,12,39.27,17.96,31
134896,2022,12,39.8,18.6,31
134943,2022,5,62.87,69.43,31
136620,2022,8,14.09,60.99,31
137194,2022,7,60.69,9.54,31
137243,2022,2,88.76,59.2,28
135515,2022,3,144.36,100.52,31
135515,2022,4,46.41,124.25,30
136045,2022,11,2.14,8.96,30
136090,2022,12,70.8,43.05,31
136090,2022,10,28.76,45.07,31
136620,2022,3,0.49,4.84,31
137243,2022,7,40.89,123.76,31
136621,2022,9,9.84,30.35,30
137819,2022,7,47.44,125.65,31
137819,2022,8,31.73,97.48,31
138346,2022,3,4.04,7.11,31
138346,2022,5,0,1.14,31
138346,2022,8,22.1,57.41,31
138347,2022,5,0,2.98,31
138349,2022,11,14.4,18.24,30
138922,2022,6,3.76,1.4,30
138924,2022,2,17.34,13.21,28
137819,2022,2,126.4,59.6,28
137819,2022,11,143.85,43.06,30
138347,2022,3,11.91,13.67,31
138347,2022,4,0.63,12.81,30
144732,2022,3,87.14,60.3,31
144732,2022,9,101.76,69.21,30
149346,2022,6,165.29,62.95,30
149922,2022,3,114.13,16.67,31
151077,2022,12,123.64,10.19,31
149346,2022,11,80.42,30.86,30
149922,2022,6,132.96,45.4,30
151077,2022,5,122.77,90.86,31
133786,2022,3,221.98,98.8,31
133786,2022,5,53.4,91.94,31
133787,2022,1,51.71,51.11,31
133787,2022,2,40.07,63.43,28
134319,2022,4,0,5.09,30
134319,2022,5,0,0.67,31
134319,2022,1,5.38,18.51,31
134361,2022,3,208.31,101.18,31
134895,2022,2,5.95,17.85,28
134896,2022,2,7.53,18.49,28
134896,2022,5,0,1.55,31
134943,2022,7,142.15,130.16,31
136045,2022,1,0.78,17.67,31
136045,2022,8,10.57,57.57,31
136090,2022,7,69.58,100.23,31
136620,2022,1,0.3,17.85,31
136620,2022,11,2.02,11.3,30
136621,2022,1,0.37,19.06,31
137194,2022,6,0.52,1.24,30
137194,2022,10,32,10.48,31
137243,2022,11,138.91,39.48,30
137243,2022,12,144.86,36.33,31
134361,2022,6,34.39,86.63,30
134361,2022,12,56.36,35.27,31
135515,2022,11,101.53,35.63,30
136090,2022,11,107.76,42.27,30
136620,2022,6,0.01,7.81,30
136620,2022,12,27.76,9.18,31
137243,2022,9,62.76,86.66,30
137194,2022,2,1.8,1.99,28
137194,2022,3,1,1.94,31
137241,2022,9,115.33,92.21,30
137819,2022,6,22.54,119.75,30
138349,2022,9,18.88,50.91,30
138924,2022,10,16.7,24.67,31
144732,2022,2,173.36,24.13,28
144732,2022,6,129.42,163.69,30
144732,2022,11,111.17,20.5,30
138924,2022,4,1.92,19.07,30
138924,2022,9,16.8,42.19,30
144732,2022,12,62.3,11.76,31
149346,2022,4,104.39,36.24,30
149922,2022,5,97.66,34.14,31
151077,2022,1,43.65,12.56,31
151077,2022,7,101.56,120.95,31
149346,2022,3,101.15,23.59,31
149346,2022,8,133.31,54.12,31
133787,2022,10,8.31,53.78,31
133787,2022,7,150.24,128.6,31
133790,2022,5,60.25,67.34,31
134319,2022,8,122.75,79.71,31
134896,2022,3,9.32,25.59,31
134896,2022,6,45.46,16.7,30
134943,2022,10,66.06,84.58,31
136090,2022,1,132.38,53.46,31
136090,2022,2,46.38,64.26,28
136620,2022,10,7.07,22.62,31
137194,2022,1,0.52,6.1,31
137241,2022,6,28.35,95.1,30
135515,2022,12,51.28,36.82,31
136620,2022,5,0.02,0.48,31
138346,2022,12,30.95,7.62,31
138347,2022,1,5.58,15.8,31
138348,2022,6,1.7,11.19,30
138348,2022,9,15.94,46.95,30
138922,2022,11,13.58,12.7,30
138924,2022,3,17.97,19.82,31
138347,2022,7,122.18,26.27,31
138347,2022,11,18.93,14.42,30
138924,2022,11,21.8,14.1,30
138348,2022,1,7.07,15.03,31
138348,2022,11,20.94,16.12,30
144732,2022,8,112.84,103.06,31
148770,2022,3,95.2,35.02,31
148770,2022,12,113.2,17.69,31
149346,2022,12,130.66,24.68,31
148770,2022,5,102.22,81.81,31
133790,2022,2,56.62,49.29,28
133790,2022,3,133.57,95.26,31
133790,2022,10,14.27,81.55,31
134319,2022,9,39.98,58.96,30
134361,2022,11,68.83,35.54,30
134895,2022,1,3.24,19,31
134896,2022,1,6.93,18.57,31
134896,2022,10,16.11,40.26,31
134943,2022,1,55.58,47.97,31
134943,2022,6,101.76,94.16,30
134943,2022,9,98.16,135.53,30
134943,2022,11,51.04,52.81,30
136045,2022,2,5.17,15.25,28
136045,2022,5,0,0.64,31
136090,2022,5,36.43,97.27,31
136621,2022,6,4.45,10.83,30
136621,2022,11,2.55,14.71,30
137194,2022,11,2.58,4.16,30
137243,2022,8,38.02,98,31
134361,2022,1,80.98,50.76,31
136045,2022,12,52.35,12.78,31
136045,2022,10,4.66,23.28,31
136620,2022,4,0.01,1.39,30
136621,2022,2,7.67,18.03,28
136621,2022,10,6.08,24.32,31
137194,2022,5,0,1.04,31
137819,2022,1,129.42,48.62,31
137819,2022,9,100.02,100.42,30
138346,2022,2,7.88,10.15,28
138346,2022,10,7.86,12.46,31
138347,2022,10,13.74,23.27,31
138348,2022,7,151.45,31.63,31
138348,2022,12,53.87,11.46,31
138349,2022,4,2.07,34.17,30
138349,2022,10,22.93,32.93,31
138922,2022,3,4.68,12.7,31
138922,2022,9,41.1,26.21,30
138922,2022,10,9.07,10.74,31
138924,2022,1,11.36,12.19,31
144732,2022,4,149.12,84.84,30
144732,2022,7,166.61,154.05,31
144732,2022,1,51.87,19.8,31
138922,2022,2,5.59,16.29,28
148770,2022,2,111.64,19.96,28
148770,2022,10,54.13,30.45,31
148770,2022,11,63.79,23.08,30
149922,2022,2,152.56,14.01,28
148770,2022,6,166.06,84.13,30
133786,2023,4,48.82,111.29,30
133786,2023,6,263.28,121.41,30
133787,2023,3,96.43,102.93,31
134895,2023,7,2.23,19.77,31
134895,2023,8,27.29,33.79,31
134896,2023,4,0,43.85,30
134943,2023,5,122.8,90.1,31
135515,2023,2,115.96,73.75,28
135515,2023,4,135.22,133.49,30
136045,2023,12,17.04,10.61,31
136090,2023,10,67.62,59.44,31
134361,2023,9,34.11,73.14,30
136090,2023,5,112.92,152.71,31
135515,2023,6,147.13,125.78,30
136620,2023,3,28.5,28.78,31
137194,2023,6,0,1.68,30
137241,2023,6,211.52,143.01,30
137241,2023,11,48.44,28.61,30
137243,2023,2,106.44,66.29,28
138346,2023,4,0.01,33.15,30
138348,2023,9,37.69,29.33,30
138349,2023,3,69.07,45.57,31
138349,2023,6,0.23,57.37,30
138922,2023,5,1.87,19.8,31
138924,2023,6,1.5,37.14,30
138924,2023,7,6.37,35.53,31
138924,2023,11,4.31,9.06,30
137819,2023,1,141.24,50.66,31
149922,2023,6,108.14,53.71,30
151077,2023,10,105.91,31.02,31
149922,2023,1,87.3,11.48,31
149922,2023,3,74.63,16.26,31
149922,2023,10,123.93,22.58,31
133787,2023,1,80.83,47.29,31
133787,2023,5,81.73,103.75,31
133790,2023,5,200.29,94.63,31
133790,2023,10,44.12,87.69,31
134319,2023,12,22.77,8.68,31
133786,2023,9,43.58,83.23,30
134319,2023,3,26.05,35.05,31
134896,2023,11,8.86,4.58,30
134943,2023,12,149.67,44.39,31
135515,2023,7,54.01,106.17,31
135515,2023,12,72.07,30.53,31
134361,2023,7,108.8,147.73,31
135515,2023,8,43.34,103.57,31
136045,2023,8,5.98,10.19,31
136045,2023,1,27.15,17.92,31
136621,2023,10,0,0.75,31
137241,2023,10,19.78,48.29,31
136620,2023,2,4.54,20.23,28
136620,2023,8,9.33,8.13,31
136620,2023,12,14.88,9.02,31
137241,2023,1,122.93,54.37,31
137241,2023,3,199.29,102.37,31
137241,2023,4,105.53,136.59,30
137241,2023,5,61.09,153.42,31
137243,2023,11,47.51,30.16,30
137819,2023,4,162.75,132.89,30
138346,2023,8,13.52,27.54,31
138349,2023,4,0.06,72.72,30
138922,2023,6,0.92,5.02,30
138922,2023,8,19.07,37.78,31
138922,2023,11,1.44,1.76,30
138924,2023,4,0.53,43.81,30
138924,2023,8,50.39,51.7,31
144732,2023,8,66.66,105.02,31
144732,2023,11,31.43,20.73,30
144732,2023,3,173.2,49.47,31
148770,2023,10,67.74,36.39,31
149922,2023,7,172.96,51.88,31
149922,2023,8,119.99,44.45,31
148770,2023,3,97.03,37.26,31
149922,2023,4,156.31,23,30
133786,2023,12,69.37,49.81,31
133787,2023,10,40.53,61.98,31
133790,2023,8,90.03,131.15,31
