STATE_CODE,STATE_CODE_EXP,SHRP_ID,TRAFFIC_OPEN_YEAR_EXP_NO,VEHICLE_CLASS,VEHICLE_CLASS_EXP,VEH_CLASS_DIST_PERCENT,VEH_CLASS_GROWTH_RATE,VEH_CLASS_GROWTH_FUNCTION,VEH_CLASS_GROWTH_USE_RATING,VEH_CLASS_GROWTH_USE_RATING_EXP,AADTT_FIRST_YEAR_LTPP_LANE
87,Ontario,0903,1997,7,FHWA Class 7 (Four or more axle Single-unit truck),3.130000114440918,8.210000038146973,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",3.4800000190734863,8.180000305175781,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",46.349998474121094,8.180000305175781,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,4,FHWA Class 4 (Buses),2.5899999141693115,10,linear,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,4,FHWA Class 4 (Buses),2.640000104904175,8.130000114440918,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,9,"FHWA Class 9 (Five axle, one trailer truck)",4.090000152587891,9.520000457763672,linear,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,9,"FHWA Class 9 (Five axle, one trailer truck)",4.079999923706055,8.220000267028809,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,8,"FHWA Class 8 (Four or less axle, one trailer truck)",7.150000095367432,8.25,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,8,"FHWA Class 8 (Four or less axle, one trailer truck)",7.159999847412109,8.170000076293945,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,7,FHWA Class 7 (Four or more axle Single-unit truck),3.119999885559082,9.5600004196167,linear,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,7,FHWA Class 7 (Four or more axle Single-unit truck),3.130000114440918,8.210000038146973,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",46.380001068115234,8.210000038146973,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",3.4700000286102295,8.210000038146973,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.199999809265137,8.15999984741211,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.179999828338623,8.210000038146973,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",3.240000009536743,8.289999961853027,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",3.2300000190734863,8.180000305175781,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.730000019073486,8.109999656677246,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.670000076293945,8.260000228881836,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0960,2013,6,FHWA Class 6 (Three axle Single-unit truck),21.020000457763672,8.270000457763672,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0960,1997,6,FHWA Class 6 (Three axle Single-unit truck),21.079999923706055,8.15999984741211,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,2013,7,FHWA Class 7 (Four or more axle Single-unit truck),3.119999885559082,9.5600004196167,linear,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,1997,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",46.349998474121094,8.180000305175781,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,1997,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.670000076293945,8.260000228881836,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,2013,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.730000019073486,8.109999656677246,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,2013,9,"FHWA Class 9 (Five axle, one trailer truck)",4.090000152587891,9.520000457763672,linear,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,1997,9,"FHWA Class 9 (Five axle, one trailer truck)",4.079999923706055,8.220000267028809,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,1997,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.179999828338623,8.210000038146973,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,2013,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.199999809265137,8.15999984741211,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,1997,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",3.2300000190734863,8.180000305175781,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,2013,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",3.240000009536743,8.289999961853027,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,1997,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",3.4700000286102295,8.210000038146973,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,2013,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",3.4800000190734863,8.180000305175781,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,2013,6,FHWA Class 6 (Three axle Single-unit truck),21.020000457763672,8.270000457763672,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,1997,6,FHWA Class 6 (Three axle Single-unit truck),21.079999923706055,8.15999984741211,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,1997,8,"FHWA Class 8 (Four or less axle, one trailer truck)",7.159999847412109,8.170000076293945,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,2013,8,"FHWA Class 8 (Four or less axle, one trailer truck)",7.150000095367432,8.25,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,1997,4,FHWA Class 4 (Buses),2.640000104904175,8.130000114440918,compound,6,Bad - No monitoring data are present.,421
87,Ontario,0961,2013,4,FHWA Class 4 (Buses),2.5899999141693115,10,linear,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,2013,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",46.380001068115234,8.210000038146973,compound,6,Bad - No monitoring data are present.,1542
87,Ontario,0961,1997,7,FHWA Class 7 (Four or more axle Single-unit truck),3.130000114440918,8.210000038146973,compound,6,Bad - No monitoring data are present.,421
87,Ontario,1620,1998,6,FHWA Class 6 (Three axle Single-unit truck),4.159999847412109,1.1299999952316284,compound,6,Bad - No monitoring data are present.,475
87,Ontario,1620,2012,6,FHWA Class 6 (Three axle Single-unit truck),4.110000133514404,1.2799999713897705,compound,6,Bad - No monitoring data are present.,560
87,Ontario,1620,2012,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.179999828338623,0.8500000238418579,compound,6,Bad - No monitoring data are present.,560
87,Ontario,1620,1998,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.190000057220459,1.2200000286102295,linear,6,Bad - No monitoring data are present.,475
87,Ontario,1620,1992,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.840000152587891,1.4900000095367432,compound,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1981,12,"FHWA Class 12 (Six axle, multi trailer truck)",4.400000095367432,1.159999966621399,linear,6,Bad - No monitoring data are present.,356
87,Ontario,1620,2012,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",4.25,1.2200000286102295,compound,6,Bad - No monitoring data are present.,560
87,Ontario,1620,1998,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",4.269999980926514,1.3600000143051147,linear,6,Bad - No monitoring data are present.,475
87,Ontario,1620,1992,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",1.9199999570846558,17.110000610351562,compound,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1981,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",3.7200000286102295,7.170000076293945,compound,6,Bad - No monitoring data are present.,356
87,Ontario,1620,2012,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.900000095367432,0.7300000190734863,compound,6,Bad - No monitoring data are present.,560
87,Ontario,1620,1998,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.860000133514404,1.2999999523162842,linear,6,Bad - No monitoring data are present.,475
87,Ontario,1620,1992,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.090000152587891,5.5,compound,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1981,10,"FHWA Class 10 (Six or more axle, one trailer truck)",4.329999923706055,6.059999942779541,compound,6,Bad - No monitoring data are present.,356
87,Ontario,1620,1992,6,FHWA Class 6 (Three axle Single-unit truck),4.320000171661377,3.930000066757202,linear,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1981,6,FHWA Class 6 (Three axle Single-unit truck),4.150000095367432,2.619999885559082,compound,6,Bad - No monitoring data are present.,356
87,Ontario,1620,2012,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",18.760000228881836,0.949999988079071,linear,6,Bad - No monitoring data are present.,560
87,Ontario,1620,1998,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",18.790000915527344,1.2699999809265137,linear,6,Bad - No monitoring data are present.,475
87,Ontario,1620,1992,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",22.020000457763672,1.4900000095367432,compound,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1981,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",20.639999389648438,-0.6899999976158142,compound,6,Bad - No monitoring data are present.,356
87,Ontario,1620,2012,4,FHWA Class 4 (Buses),3.4000000953674316,0,compound,6,Bad - No monitoring data are present.,560
87,Ontario,1620,1981,7,FHWA Class 7 (Four or more axle Single-unit truck),0.9300000071525574,-40.56999969482422,compound,6,Bad - No monitoring data are present.,356
87,Ontario,1620,1992,7,FHWA Class 7 (Four or more axle Single-unit truck),0.38999998569488525,-7.849999904632568,compound,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1998,7,FHWA Class 7 (Four or more axle Single-unit truck),0.36000001430511475,1.7300000190734863,compound,6,Bad - No monitoring data are present.,475
87,Ontario,1620,2012,7,FHWA Class 7 (Four or more axle Single-unit truck),0.36000001430511475,0,compound,6,Bad - No monitoring data are present.,560
87,Ontario,1620,1981,8,"FHWA Class 8 (Four or less axle, one trailer truck)",9.65999984741211,6.130000114440918,compound,6,Bad - No monitoring data are present.,356
87,Ontario,1620,1992,8,"FHWA Class 8 (Four or less axle, one trailer truck)",6.949999809265137,10.600000381469727,compound,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1998,8,"FHWA Class 8 (Four or less axle, one trailer truck)",10.770000457763672,1.2300000190734863,linear,6,Bad - No monitoring data are present.,475
87,Ontario,1620,2012,8,"FHWA Class 8 (Four or less axle, one trailer truck)",10.720000267028809,1.1399999856948853,compound,6,Bad - No monitoring data are present.,560
87,Ontario,1620,1981,9,"FHWA Class 9 (Five axle, one trailer truck)",31.1200008392334,2.140000104904175,compound,6,Bad - No monitoring data are present.,356
87,Ontario,1620,1992,9,"FHWA Class 9 (Five axle, one trailer truck)",33.91999816894531,2.2200000286102295,compound,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1998,9,"FHWA Class 9 (Five axle, one trailer truck)",30.75,1.2699999809265137,linear,6,Bad - No monitoring data are present.,475
87,Ontario,1620,2012,9,"FHWA Class 9 (Five axle, one trailer truck)",30.739999771118164,0.9700000286102295,compound,6,Bad - No monitoring data are present.,560
87,Ontario,1620,1981,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",17.920000076293945,3.609999895095825,compound,6,Bad - No monitoring data are present.,356
87,Ontario,1620,1992,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",18.440000534057617,4.650000095367432,linear,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1998,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",18.530000686645508,1.2799999713897705,linear,6,Bad - No monitoring data are present.,475
87,Ontario,1620,2012,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",18.579999923706055,0.9599999785423279,linear,6,Bad - No monitoring data are present.,560
87,Ontario,1620,1981,4,FHWA Class 4 (Buses),3.119999885559082,4.570000171661377,compound,6,Bad - No monitoring data are present.,356
87,Ontario,1620,1992,4,FHWA Class 4 (Buses),3.109999895095825,4.670000076293945,compound,6,Bad - No monitoring data are present.,379
87,Ontario,1620,1998,4,FHWA Class 4 (Buses),3.3299999237060547,1.159999966621399,compound,6,Bad - No monitoring data are present.,475
87,Ontario,1622,1976,9,"FHWA Class 9 (Five axle, one trailer truck)",33.0099983215332,4.429999828338623,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1622,1998,12,"FHWA Class 12 (Six axle, multi trailer truck)",6.260000228881836,4.099999904632568,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1998,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.5799999833106995,4.110000133514404,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1998,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",23.15999984741211,4.090000152587891,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1976,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",23.270000457763672,4.349999904632568,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1622,1998,8,"FHWA Class 8 (Four or less axle, one trailer truck)",3.3499999046325684,4.099999904632568,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1976,8,"FHWA Class 8 (Four or less axle, one trailer truck)",3.4100000858306885,4.269999980926514,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1622,1976,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.550000011920929,4.590000152587891,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1622,1998,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",16.889999389648438,4.090000152587891,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1976,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",16.729999542236328,4.46999979019165,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1622,1976,12,"FHWA Class 12 (Six axle, multi trailer truck)",6.409999847412109,4.050000190734863,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1622,1998,7,FHWA Class 7 (Four or more axle Single-unit truck),0.8399999737739563,4.170000076293945,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1976,7,FHWA Class 7 (Four or more axle Single-unit truck),0.8299999833106995,4.369999885559082,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1622,1998,10,"FHWA Class 10 (Six or more axle, one trailer truck)",7.090000152587891,4.070000171661377,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1976,10,"FHWA Class 10 (Six or more axle, one trailer truck)",7.059999942779541,4.409999847412109,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1622,1998,4,FHWA Class 4 (Buses),2.3499999046325684,4.170000076293945,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1998,9,"FHWA Class 9 (Five axle, one trailer truck)",33.13999938964844,4.099999904632568,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1998,6,FHWA Class 6 (Three axle Single-unit truck),6.340000152587891,4.099999904632568,compound,6,Bad - No monitoring data are present.,804
87,Ontario,1622,1976,6,FHWA Class 6 (Three axle Single-unit truck),6.349999904632568,4.409999847412109,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1622,1976,4,FHWA Class 4 (Buses),2.390000104904175,4.25,compound,6,Bad - No monitoring data are present.,302
87,Ontario,1680,1984,9,"FHWA Class 9 (Five axle, one trailer truck)",17.84000015258789,12.739999771118164,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,9,"FHWA Class 9 (Five axle, one trailer truck)",17.8799991607666,-0.8199999928474426,compound,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,9,"FHWA Class 9 (Five axle, one trailer truck)",17.8700008392334,3.609999895095825,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,9,"FHWA Class 9 (Five axle, one trailer truck)",17.899999618530273,3.5199999809265137,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1680,1984,6,FHWA Class 6 (Three axle Single-unit truck),12.079999923706055,12.65999984741211,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,6,FHWA Class 6 (Three axle Single-unit truck),12.0600004196167,-0.7799999713897705,compound,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,6,FHWA Class 6 (Three axle Single-unit truck),12.0600004196167,3.569999933242798,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,6,FHWA Class 6 (Three axle Single-unit truck),12.0600004196167,3.8499999046325684,linear,6,Bad - No monitoring data are present.,1889
87,Ontario,1680,1984,7,FHWA Class 7 (Four or more axle Single-unit truck),0.7099999785423279,12.75,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,7,FHWA Class 7 (Four or more axle Single-unit truck),0.699999988079071,-0.8999999761581421,compound,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,7,FHWA Class 7 (Four or more axle Single-unit truck),0.7099999785423279,0,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,7,FHWA Class 7 (Four or more axle Single-unit truck),0.699999988079071,4.130000114440918,linear,6,Bad - No monitoring data are present.,1889
87,Ontario,1680,1984,8,"FHWA Class 8 (Four or less axle, one trailer truck)",0.6700000166893005,13.039999961853027,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,8,"FHWA Class 8 (Four or less axle, one trailer truck)",0.6499999761581421,0.5899999737739563,linear,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,8,"FHWA Class 8 (Four or less axle, one trailer truck)",0.7099999785423279,0,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,8,"FHWA Class 8 (Four or less axle, one trailer truck)",0.6700000166893005,4.190000057220459,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1680,1984,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",1.8600000143051147,13.180000305175781,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",1.9299999475479126,-0.9900000095367432,compound,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",1.9199999570846558,2.819999933242798,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",1.899999976158142,4.059999942779541,linear,6,Bad - No monitoring data are present.,1889
87,Ontario,1680,1984,4,FHWA Class 4 (Buses),8.229999542236328,12.550000190734863,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,4,FHWA Class 4 (Buses),8.15999984741211,-0.7300000190734863,compound,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,4,FHWA Class 4 (Buses),8.170000076293945,3.950000047683716,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,4,FHWA Class 4 (Buses),8.1899995803833,3.5399999618530273,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1680,1984,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",55.68000030517578,12.670000076293945,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",55.630001068115234,-0.8100000023841858,compound,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",55.540000915527344,3.680000066757202,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",55.619998931884766,3.5299999713897705,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1680,1984,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.8999999761581421,12.770000457763672,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9200000166893005,-0.8799999952316284,compound,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9300000071525574,0,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9100000262260437,4.329999923706055,linear,6,Bad - No monitoring data are present.,1889
87,Ontario,1680,1984,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.4099999964237213,12.930000305175781,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.4300000071525574,-0.8100000023841858,compound,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.4399999976158142,0,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.41999998688697815,4.199999809265137,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1680,1984,12,"FHWA Class 12 (Six axle, multi trailer truck)",1.600000023841858,12.949999809265137,compound,6,Bad - No monitoring data are present.,436
87,Ontario,1680,1996,12,"FHWA Class 12 (Six axle, multi trailer truck)",1.6399999856948853,-0.8999999761581421,compound,6,Bad - No monitoring data are present.,1498
87,Ontario,1680,2010,12,"FHWA Class 12 (Six axle, multi trailer truck)",1.6399999856948853,3.2799999713897705,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1680,2011,12,"FHWA Class 12 (Six axle, multi trailer truck)",1.6299999952316284,3.380000114440918,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,9,"FHWA Class 9 (Five axle, one trailer truck)",17.829999923706055,17.739999771118164,compound,6,Bad - No monitoring data are present.,382
87,Ontario,1806,2011,12,"FHWA Class 12 (Six axle, multi trailer truck)",1.6299999952316284,3.380000114440918,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,2010,9,"FHWA Class 9 (Five axle, one trailer truck)",17.8700008392334,3.609999895095825,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1806,2011,9,"FHWA Class 9 (Five axle, one trailer truck)",17.899999618530273,3.5199999809265137,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,6,FHWA Class 6 (Three axle Single-unit truck),12.079999923706055,17.6200008392334,compound,6,Bad - No monitoring data are present.,382
87,Ontario,1806,1995,6,FHWA Class 6 (Three axle Single-unit truck),15.720000267028809,-5.28000020980835,linear,6,Bad - No monitoring data are present.,2501
87,Ontario,1806,2010,6,FHWA Class 6 (Three axle Single-unit truck),12.0600004196167,3.569999933242798,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1806,2011,6,FHWA Class 6 (Three axle Single-unit truck),12.0600004196167,3.8499999046325684,linear,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,7,FHWA Class 7 (Four or more axle Single-unit truck),0.7099999785423279,17.899999618530273,compound,6,Bad - No monitoring data are present.,382
87,Ontario,1806,1995,7,FHWA Class 7 (Four or more axle Single-unit truck),0.6499999761581421,-5.099999904632568,compound,6,Bad - No monitoring data are present.,2501
87,Ontario,1806,2010,7,FHWA Class 7 (Four or more axle Single-unit truck),0.7099999785423279,0,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1806,2011,7,FHWA Class 7 (Four or more axle Single-unit truck),0.699999988079071,4.130000114440918,linear,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,8,"FHWA Class 8 (Four or less axle, one trailer truck)",0.6700000166893005,18.3799991607666,compound,6,Bad - No monitoring data are present.,382
87,Ontario,1806,1995,8,"FHWA Class 8 (Four or less axle, one trailer truck)",0.9300000071525574,-5.389999866485596,linear,6,Bad - No monitoring data are present.,2501
87,Ontario,1806,2010,8,"FHWA Class 8 (Four or less axle, one trailer truck)",0.7099999785423279,0,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1806,2011,8,"FHWA Class 8 (Four or less axle, one trailer truck)",0.6700000166893005,4.190000057220459,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",1.840000033378601,18.43000030517578,compound,6,Bad - No monitoring data are present.,382
87,Ontario,1806,1995,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",1.7999999523162842,-5.210000038146973,compound,6,Bad - No monitoring data are present.,2501
87,Ontario,1806,2010,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",1.9199999570846558,2.819999933242798,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1806,2011,13,"FHWA Class 13 (Seven or more axle, multi trailer truck)",1.899999976158142,4.059999942779541,linear,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,4,FHWA Class 4 (Buses),8.229999542236328,17.450000762939453,compound,6,Bad - No monitoring data are present.,382
87,Ontario,1806,1995,4,FHWA Class 4 (Buses),10.449999809265137,-5.190000057220459,linear,6,Bad - No monitoring data are present.,2501
87,Ontario,1806,2010,4,FHWA Class 4 (Buses),8.170000076293945,3.950000047683716,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1806,2011,4,FHWA Class 4 (Buses),8.1899995803833,3.5399999618530273,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",55.77000045776367,17.59000015258789,compound,6,Bad - No monitoring data are present.,382
87,Ontario,1806,1995,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",51.15999984741211,-4.880000114440918,compound,6,Bad - No monitoring data are present.,2501
87,Ontario,1806,2010,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",55.540000915527344,3.680000066757202,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1806,2011,5,"FHWA Class 5 (Two axle, 6-Tire, Single-unit truck)",55.619998931884766,3.5299999713897705,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.8799999952316284,18.18000030517578,compound,6,Bad - No monitoring data are present.,382
87,Ontario,1806,1995,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.8500000238418579,-5.050000190734863,compound,6,Bad - No monitoring data are present.,2501
87,Ontario,1806,2010,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9300000071525574,0,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1806,2011,10,"FHWA Class 10 (Six or more axle, one trailer truck)",0.9100000262260437,4.329999923706055,linear,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.4099999964237213,17.6200008392334,compound,6,Bad - No monitoring data are present.,382
87,Ontario,1806,1995,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.38999998569488525,-4.78000020980835,compound,6,Bad - No monitoring data are present.,2501
87,Ontario,1806,2010,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.4399999976158142,0,compound,6,Bad - No monitoring data are present.,1824
87,Ontario,1806,2011,11,"FHWA Class 11 (Five or less axle, multi trailer truck)",0.41999998688697815,4.199999809265137,compound,6,Bad - No monitoring data are present.,1889
87,Ontario,1806,1985,12,"FHWA Class 12 (Six axle, multi trailer truck)",1.590000033378601,18.1200008392334,compound,6,Bad - No monitoring data are present.,382
