STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,AADTT_VEH_CLASS_4_TREND,AADTT_VEH_CLASS_5_TREND,AADTT_VEH_CLASS_6_TREND,AADTT_VEH_CLASS_7_TREND,AADTT_VEH_CLASS_8_TREND,AADTT_VEH_CLASS_9_TREND,AADTT_VEH_CLASS_10_TREND,AADTT_VEH_CLASS_11_TREND,AADTT_VEH_CLASS_12_TREND,AADTT_VEH_CLASS_13_TREND,CMLTV_VOL_VEH_CLASS_9_TREND
4,Arizona,6054,3,2000,8,88,43,3,76,298,3,14,1,9,806681
4,Arizona,6054,1,1969,4,44,22,2,38,151,1,7,1,4,55115
4,Arizona,6054,1,1970,2,23,11,1,20,76,1,4,0,2,82855
4,Arizona,6054,1,1971,3,38,19,1,33,130,1,6,1,4,130305
4,Arizona,6054,1,1972,5,56,28,2,49,190,2,9,1,6,199845
4,Arizona,6054,1,1973,5,58,29,2,50,198,2,9,1,6,272115
4,Arizona,6054,1,1974,6,65,32,2,56,220,2,10,1,6,352415
4,Arizona,6054,1,1975,6,65,32,2,56,220,2,10,1,6,432715
4,Arizona,6054,1,1976,6,71,35,3,62,242,2,11,1,7,521287
4,Arizona,6054,1,1977,8,90,45,3,78,309,3,14,1,9,634072
4,Arizona,6054,1,1978,6,71,35,3,62,242,2,11,1,7,722402
4,Arizona,6054,1,1979,7,78,38,3,67,264,2,12,1,8,818762
4,Arizona,6054,1,1980,7,78,38,3,67,264,2,12,1,8,915386
4,Arizona,6054,1,1981,7,78,38,3,67,264,2,12,1,8,1011746
4,Arizona,6054,1,1982,6,71,35,3,62,242,2,11,1,7,1100076
4,Arizona,6054,1,1983,7,78,38,3,67,264,2,12,1,8,1196436
4,Arizona,6054,1,1984,7,84,41,3,73,287,3,13,1,8,1301478
4,Arizona,6054,1,1985,7,78,38,3,67,264,2,12,1,8,1397838
4,Arizona,6054,1,1986,7,78,38,3,67,264,2,12,1,8,1494198
4,Arizona,6054,1,1987,7,84,41,3,73,287,3,13,1,8,1598953
4,Arizona,6054,1,1988,9,103,51,4,90,351,3,17,2,10,1727419
4,Arizona,6054,1,1989,10,116,57,4,101,396,4,19,2,11,1871959
4,Arizona,6054,1,1990,8,88,43,3,76,299,3,14,1,9,1981094
4,Arizona,6054,1,1991,3,37,18,1,32,126,1,6,1,4,2027084
4,Arizona,6054,1,1992,3,39,19,1,34,132,1,6,1,4,2075396
4,Arizona,6054,1,1993,7,99,21,6,46,184,5,13,2,23,2142556
4,Arizona,6054,1,1994,9,51,23,6,69,214,3,15,2,13,2220666
4,Arizona,6055,3,2003,13,155,20,1,51,602,5,60,14,2,842035
4,Arizona,6055,3,2004,13,157,20,1,52,610,5,61,14,2,879319
4,Arizona,6055,1,1975,7,73,11,1,30,342,3,34,8,1,124830
4,Arizona,6055,1,1976,8,82,12,1,33,383,3,38,9,1,265008
4,Arizona,6055,1,1977,8,85,13,1,34,395,3,40,9,2,409183
4,Arizona,6055,1,1978,9,89,13,1,36,415,3,42,10,2,560658
4,Arizona,6055,1,1979,8,88,13,1,36,408,3,41,10,2,709578
4,Arizona,6055,1,1980,9,91,13,1,37,422,3,42,10,2,864030
4,Arizona,6055,1,1981,9,95,14,1,39,443,3,44,10,2,1025725
4,Arizona,6055,1,1982,10,107,16,1,43,495,4,50,12,2,1206400
4,Arizona,6055,1,1983,10,108,16,1,44,502,4,51,12,2,1389630
4,Arizona,6055,1,1984,11,114,17,1,46,530,4,53,12,2,1583610
4,Arizona,6055,1,1985,10,102,15,1,41,477,3,48,11,2,1757715
4,Arizona,6055,1,1986,12,122,18,1,50,571,4,57,13,2,1966130
4,Arizona,6055,1,1987,11,118,18,1,48,550,4,55,13,2,2166880
4,Arizona,6055,1,1988,10,105,16,1,43,489,4,49,11,2,2345854
4,Arizona,6055,1,1989,10,101,15,1,41,469,3,47,11,2,2517039
4,Arizona,6055,1,1990,12,151,19,1,50,587,4,58,14,2,2731294
4,Arizona,6055,1,1991,9,105,13,1,35,408,3,41,10,2,2880214
4,Arizona,6055,1,1992,9,109,14,1,36,424,3,42,10,2,3035398
4,Arizona,6055,1,1993,11,38,9,0,29,258,2,43,7,1,3129568
4,Arizona,6055,1,1994,10,118,15,1,39,457,3,45,11,2,3296373
4,Arizona,6055,1,1995,12,101,8,0,115,213,3,27,4,2,3374118
4,Arizona,6055,1,1996,10,112,15,0,85,340,2,55,9,1,3498558
4,Arizona,6055,1,1997,8,136,18,4,29,524,3,59,9,2,3689818
4,Arizona,6055,1,1998,9,155,19,3,28,556,4,56,9,3,3892758
4,Arizona,6055,1,1999,11,122,22,1,22,598,4,53,10,3,4111028
4,Arizona,6055,2,1992,9,109,14,1,36,424,3,42,10,2,155184
4,Arizona,6055,2,1993,11,38,9,0,29,258,2,43,7,1,249354
4,Arizona,6055,2,1994,10,118,15,1,39,457,3,45,11,2,416159
4,Arizona,6055,2,1995,12,101,8,0,115,213,3,27,4,2,493904
4,Arizona,6055,2,1996,10,112,15,0,85,340,2,55,9,1,618344
4,Arizona,6055,2,1997,8,136,18,4,29,524,3,59,9,2,809604
4,Arizona,6055,2,1998,9,155,19,3,28,556,4,56,9,3,1012544
4,Arizona,6055,2,1999,11,122,22,1,22,598,4,53,10,3,1084791
4,Arizona,6055,3,1999,11,122,22,1,22,598,4,53,10,3,146023
4,Arizona,6055,3,2000,10,201,24,1,26,687,6,55,12,2,397465
4,Arizona,6055,3,2001,6,90,21,1,19,358,3,31,8,1,528135
4,Arizona,6055,3,2002,8,270,14,0,13,258,3,21,6,1,622305
4,Arizona,6060,4,1997,10,121,33,1,27,329,2,17,1,1,554548
4,Arizona,6060,4,1998,7,161,41,1,28,506,2,18,2,1,692881
4,Arizona,6060,5,1998,7,161,41,1,28,506,2,18,2,1,46542
4,Arizona,6060,5,1999,12,236,47,1,31,437,2,18,1,1,206047
4,Arizona,6060,5,2000,9,200,45,1,32,490,2,17,2,1,385387
4,Arizona,6060,5,2001,10,179,42,1,29,519,10,16,1,1,574822
4,Arizona,6060,5,2002,35,424,122,6,111,1317,16,56,5,29,1055527
4,Arizona,6060,5,2003,10,273,47,1,37,517,1,14,1,1,1244232
4,Arizona,6060,5,2004,9,101,52,7,27,467,1,15,1,2,1415154
4,Arizona,6060,5,2005,12,100,56,6,29,512,2,16,1,2,1602034
4,Arizona,6060,5,2006,16,110,65,4,32,581,2,17,1,3,1814099
4,Arizona,6060,5,2007,15,187,48,0,19,507,2,14,1,1,1999154
4,Arizona,6060,5,2008,17,200,57,3,52,622,8,26,3,14,2226806
4,Arizona,6060,5,2009,18,211,61,3,55,657,8,28,3,14,2466611
4,Arizona,6060,5,2010,19,223,64,3,59,694,9,29,3,15,2719921
4,Arizona,6060,5,2011,20,236,68,4,62,734,9,31,3,16,2876380
4,Arizona,6060,1,1967,2,21,6,0,5,64,1,3,0,1,23360
4,Arizona,6060,1,1968,2,24,7,0,6,75,1,3,0,2,50810
4,Arizona,6060,1,1969,2,26,7,0,7,80,1,3,0,2,80010
4,Arizona,6060,1,1970,2,27,8,0,7,85,1,4,0,2,111035
4,Arizona,6060,1,1971,3,30,9,0,8,95,1,4,0,2,145710
4,Arizona,6060,1,1972,3,30,9,0,8,95,1,4,0,2,180480
4,Arizona,6060,1,1973,3,33,9,0,9,103,1,4,0,2,218075
4,Arizona,6060,1,1974,3,30,9,0,8,95,1,4,0,2,252750
4,Arizona,6060,1,1975,4,43,12,1,11,133,2,6,1,3,301295
4,Arizona,6060,1,1976,4,42,12,1,11,131,2,6,1,3,349241
4,Arizona,6060,1,1977,4,43,13,1,12,135,2,6,1,3,398516
4,Arizona,6060,1,1978,4,45,13,1,12,138,2,6,1,3,448886
4,Arizona,6060,1,1979,4,43,13,1,12,135,2,6,1,3,498161
4,Arizona,6060,1,1980,3,34,10,1,9,104,1,4,0,2,536225
4,Arizona,6060,1,1981,3,36,10,1,9,113,1,5,0,2,577470
4,Arizona,6060,1,1982,3,34,10,1,9,108,1,4,0,2,616890
4,Arizona,6060,1,1983,3,37,11,1,10,114,1,5,0,2,658500
4,Arizona,6060,1,1984,3,39,11,1,10,122,2,5,0,3,703152
4,Arizona,6060,1,1985,3,40,11,1,10,125,2,5,0,3,748777
4,Arizona,6060,1,1986,4,42,12,1,11,131,2,6,1,3,796592
4,Arizona,6060,1,1987,4,50,14,1,13,154,2,6,1,3,852802
4,Arizona,6060,1,1988,5,64,18,1,17,200,2,8,1,4,926002
4,Arizona,6060,1,1989,6,70,20,1,18,219,3,9,1,5,1005937
4,Arizona,6060,1,1990,6,74,21,1,19,230,3,10,1,5,1089887
4,Arizona,6060,1,1991,7,90,26,1,24,279,3,12,1,6,1191722
4,Arizona,6060,1,1992,8,95,27,1,25,295,4,12,1,6,1299692
4,Arizona,6060,1,1993,10,45,16,1,40,154,3,14,2,11,1355902
4,Arizona,6060,1,1994,10,53,20,1,44,241,7,19,3,18,1443867
4,Arizona,6060,1,1995,9,77,20,2,33,316,12,17,2,29,1559207
4,Arizona,6060,1,1996,10,157,29,1,35,478,18,19,1,26,1734155
4,Arizona,6060,1,1997,10,121,33,1,27,329,2,17,1,1,1854240
4,Arizona,6060,1,1998,7,161,41,1,28,506,2,18,2,1,2038930
4,Arizona,6060,2,1989,6,70,20,1,18,219,3,9,1,5,79935
4,Arizona,6060,2,1990,6,74,21,1,19,230,3,10,1,5,163885
4,Arizona,6060,2,1991,7,90,26,1,24,279,3,12,1,6,265720
4,Arizona,6060,2,1992,8,95,27,1,25,295,4,12,1,6,373690
4,Arizona,6060,2,1993,10,45,16,1,40,154,3,14,2,11,429900
4,Arizona,6060,2,1994,10,53,20,1,44,241,7,19,3,18,517865
4,Arizona,6060,2,1995,9,77,20,2,33,316,12,17,2,29,633205
4,Arizona,6060,2,1996,10,157,29,1,35,478,18,19,1,26,808153
4,Arizona,6060,2,1997,10,121,33,1,27,329,2,17,1,1,928238
4,Arizona,6060,2,1998,7,161,41,1,28,506,2,18,2,1,1066571
4,Arizona,6060,3,1990,6,74,21,1,19,230,3,10,1,5,83950
4,Arizona,6060,3,1991,7,90,26,1,24,279,3,12,1,6,185785
4,Arizona,6060,3,1992,8,95,27,1,25,295,4,12,1,6,293755
4,Arizona,6060,3,1993,10,45,16,1,40,154,3,14,2,11,349965
4,Arizona,6060,3,1994,10,53,20,1,44,241,7,19,3,18,437930
4,Arizona,6060,3,1995,9,77,20,2,33,316,12,17,2,29,553270
4,Arizona,6060,3,1996,10,157,29,1,35,478,18,19,1,26,728218
4,Arizona,6060,3,1997,10,121,33,1,27,329,2,17,1,1,848303
4,Arizona,6060,3,1998,7,161,41,1,28,506,2,18,2,1,986636
4,Arizona,6060,4,1993,10,45,16,1,40,154,3,14,2,11,56210
4,Arizona,6060,4,1994,10,53,20,1,44,241,7,19,3,18,144175
4,Arizona,6060,4,1995,9,77,20,2,33,316,12,17,2,29,259515
4,Arizona,6060,4,1996,10,157,29,1,35,478,18,19,1,26,434463
13,Georgia,1001,2,1991,54,294,52,1,72,178,2,2,1,1,64970
13,Georgia,1001,2,1992,56,306,54,1,75,185,3,2,1,1,132680
13,Georgia,1001,2,1993,59,325,58,1,79,197,3,2,1,1,204585
13,Georgia,1001,2,1994,33,149,28,2,56,134,5,4,2,5,253495
13,Georgia,1001,2,1995,46,201,29,1,67,162,3,5,1,1,312625
13,Georgia,1001,2,1996,42,242,23,0,67,154,3,4,1,1,368989
13,Georgia,1001,2,1997,60,352,23,0,69,185,4,5,2,1,436514
13,Georgia,1001,2,1998,55,333,22,0,73,186,1,5,2,0,471274
13,Georgia,1001,1,1986,45,243,34,0,58,144,2,2,1,1,52560
13,Georgia,1001,1,1987,20,108,15,0,26,64,1,1,0,0,75920
13,Georgia,1001,1,1988,19,103,14,0,24,61,1,1,0,0,98246
13,Georgia,1001,1,1989,36,194,27,0,46,114,2,1,1,1,139856
13,Georgia,1001,1,1990,47,259,46,0,63,157,2,2,1,1,197161
13,Georgia,1001,1,1991,54,294,52,1,72,178,2,2,1,1,262131
13,Georgia,1001,1,1992,56,306,54,1,75,185,3,2,1,1,329841
13,Georgia,1001,1,1993,59,325,58,1,79,197,3,2,1,1,401746
13,Georgia,1001,1,1994,33,149,28,2,56,134,5,4,2,5,450656
13,Georgia,1001,1,1995,46,201,29,1,67,162,3,5,1,1,509786
13,Georgia,1001,1,1996,42,242,23,0,67,154,3,4,1,1,566150
13,Georgia,1001,1,1997,60,352,23,0,69,185,4,5,2,1,633675
13,Georgia,1001,1,1998,55,333,22,0,73,186,1,5,2,0,701565
13,Georgia,1004,1,1983,5,19,5,0,11,42,1,0,0,2,15330
13,Georgia,1004,1,1984,6,22,6,0,12,50,2,0,0,2,33630
13,Georgia,1004,2,1998,22,98,24,1,45,150,5,1,0,12,300952
13,Georgia,1004,2,1997,28,123,30,1,57,188,6,1,0,15,292575
13,Georgia,1004,2,1996,17,75,18,1,35,115,4,1,0,9,223955
13,Georgia,1004,2,1995,16,71,17,1,33,109,3,0,0,8,181865
13,Georgia,1004,2,1994,15,111,4,1,7,8,0,0,0,6,142080
13,Georgia,1004,2,1993,4,14,12,1,19,77,4,1,0,14,139160
13,Georgia,1004,2,1992,21,26,13,1,35,95,4,0,0,8,111055
13,Georgia,1004,2,1991,13,57,14,0,26,87,3,0,0,7,76285
13,Georgia,1004,2,1990,18,80,19,1,37,122,4,1,0,10,44530
13,Georgia,1004,1,1998,22,98,24,1,45,150,5,1,0,12,507339
13,Georgia,1004,1,1997,28,123,30,1,57,188,6,1,0,15,452589
13,Georgia,1004,1,1996,17,75,18,1,35,115,4,1,0,9,383969
13,Georgia,1004,1,1995,16,71,17,1,33,109,3,0,0,8,341879
13,Georgia,1004,1,1994,15,111,4,1,7,8,0,0,0,6,302094
13,Georgia,1004,1,1993,4,14,12,1,19,77,4,1,0,14,299174
13,Georgia,1004,1,1992,21,26,13,1,35,95,4,0,0,8,271069
13,Georgia,1004,1,1991,13,57,14,0,26,87,3,0,0,7,236299
13,Georgia,1004,1,1990,18,80,19,1,37,122,4,1,0,10,204544
13,Georgia,1004,1,1989,7,27,8,0,15,60,2,0,0,2,160014
13,Georgia,1004,1,1988,11,42,12,0,24,94,3,0,0,4,138114
13,Georgia,1004,1,1987,8,29,8,0,17,66,2,0,0,3,103710
13,Georgia,1004,1,1986,8,30,9,0,17,67,2,0,0,3,79620
13,Georgia,1004,1,1985,7,26,8,0,15,59,2,0,0,2,55165
13,Georgia,1005,2,1998,43,313,28,0,68,124,3,0,0,1,356105
13,Georgia,1005,2,1999,43,317,29,0,69,126,3,0,0,1,373857
13,Georgia,1005,2,1996,44,319,29,0,70,127,3,0,0,1,269600
13,Georgia,1005,2,1995,43,313,28,0,68,124,3,0,0,1,223118
13,Georgia,1005,2,1994,44,326,30,0,71,130,3,0,0,1,177858
13,Georgia,1005,2,1993,41,299,27,0,65,119,3,0,0,1,130408
13,Georgia,1005,2,1992,35,258,23,0,56,103,3,0,0,1,86973
13,Georgia,1005,2,1991,22,163,15,0,36,65,2,0,0,0,49275
13,Georgia,1005,2,1990,24,177,16,0,39,70,2,0,0,0,25550
13,Georgia,1005,1,1999,43,317,29,0,69,126,3,0,0,1,582863
13,Georgia,1005,1,1998,43,313,28,0,68,124,3,0,0,1,536873
13,Georgia,1005,1,1997,39,285,26,0,62,113,3,0,0,1,491613
13,Georgia,1005,1,1996,44,319,29,0,70,127,3,0,0,1,450368
13,Georgia,1005,1,1995,43,313,28,0,68,124,3,0,0,1,403886
13,Georgia,1005,1,1994,44,326,30,0,71,130,3,0,0,1,358626
13,Georgia,1005,1,1993,41,299,27,0,65,119,3,0,0,1,311176
13,Georgia,1005,1,1992,35,258,23,0,56,103,3,0,0,1,267741
13,Georgia,1005,1,1991,22,163,15,0,36,65,2,0,0,0,230043
13,Georgia,1005,1,1990,24,177,16,0,39,70,2,0,0,0,206318
13,Georgia,1005,1,1989,18,138,66,1,60,174,3,0,0,1,180768
13,Georgia,1005,1,1988,32,232,21,0,51,93,2,0,0,1,117258
13,Georgia,1005,1,1987,39,284,26,0,62,113,3,0,0,1,83220
13,Georgia,1005,1,1986,39,288,26,0,63,115,3,0,0,1,41975
13,Georgia,1005,2,1997,39,285,26,0,62,113,3,0,0,1,310845
13,Georgia,1031,1,1981,5,31,12,1,11,20,1,0,0,1,7300
13,Georgia,1031,3,2005,39,431,92,5,81,141,8,2,2,10,251855
13,Georgia,1031,1,1983,7,43,16,1,15,26,1,0,0,1,22995
13,Georgia,1031,1,1984,7,44,17,1,15,27,1,0,0,1,32877
13,Georgia,1031,1,1985,10,57,23,1,21,37,2,1,1,2,46382
13,Georgia,1031,1,1986,10,56,22,1,20,35,2,0,0,2,59157
13,Georgia,1031,1,1987,12,69,27,2,25,44,2,1,1,2,75217
13,Georgia,1031,1,1988,13,77,30,2,27,49,3,1,1,3,93151
13,Georgia,1031,1,1989,14,81,32,2,29,52,3,1,1,3,112131
13,Georgia,1031,1,1990,11,122,26,1,23,40,2,1,1,3,126731
13,Georgia,1031,1,1991,12,137,29,2,26,45,3,1,1,3,143156
13,Georgia,1031,1,1992,14,58,18,2,21,29,1,1,1,4,153770
13,Georgia,1031,1,1993,12,58,16,1,22,35,2,0,1,1,166545
13,Georgia,1031,1,1994,8,62,29,1,21,38,3,0,0,2,180415
13,Georgia,1031,1,1995,6,53,28,1,18,45,2,1,0,1,196840
13,Georgia,1031,1,1996,12,155,35,0,20,41,2,0,0,2,211846
13,Georgia,1031,1,1997,10,561,27,1,23,34,3,1,0,7,224256
13,Georgia,1031,1,1998,12,834,55,1,29,40,3,0,0,9,238856
13,Georgia,1031,1,1999,22,244,52,3,46,80,4,1,1,5,268056
13,Georgia,1031,1,2000,24,267,57,3,50,88,5,1,1,6,300264
13,Georgia,1031,1,2001,27,295,63,3,55,96,5,1,1,7,335304
13,Georgia,1031,1,2002,29,324,69,4,61,106,6,1,1,7,373994
13,Georgia,1031,1,2003,32,356,76,4,67,117,7,2,2,8,416699
13,Georgia,1031,1,2004,36,392,84,4,73,128,7,2,2,9,463547
13,Georgia,1031,1,2005,39,431,92,5,81,141,8,2,2,10,515012
13,Georgia,1031,2,1995,6,53,28,1,18,45,2,1,0,1,16425
13,Georgia,1031,2,1996,12,155,35,0,20,41,2,0,0,2,31431
13,Georgia,1031,2,1997,10,561,27,1,23,34,3,1,0,7,43841
13,Georgia,1031,2,1998,12,834,55,1,29,40,3,0,0,9,58441
13,Georgia,1031,2,1999,22,244,52,3,46,80,4,1,1,5,87641
13,Georgia,1031,2,2000,24,267,57,3,50,88,5,1,1,6,119849
13,Georgia,1031,2,2001,27,295,63,3,55,96,5,1,1,7,154889
13,Georgia,1031,2,2002,29,324,69,4,61,106,6,1,1,7,193579
13,Georgia,1031,2,2003,32,356,76,4,67,117,7,2,2,8,236284
13,Georgia,1031,2,2004,36,392,84,4,73,128,7,2,2,9,283132
13,Georgia,1031,2,2005,39,431,92,5,81,141,8,2,2,10,283286
13,Georgia,1031,3,1997,10,561,27,1,23,34,3,1,0,7,12410
13,Georgia,1031,3,1998,12,834,55,1,29,40,3,0,0,9,27010
13,Georgia,1031,3,1999,22,244,52,3,46,80,4,1,1,5,56210
13,Georgia,1031,3,2000,24,267,57,3,50,88,5,1,1,6,88418
13,Georgia,1031,3,2001,27,295,63,3,55,96,5,1,1,7,123458
13,Georgia,1031,3,2002,29,324,69,4,61,106,6,1,1,7,162148
13,Georgia,1031,3,2003,32,356,76,4,67,117,7,2,2,8,204853
13,Georgia,1031,3,2004,36,392,84,4,73,128,7,2,2,9,251701
13,Georgia,1031,1,1982,5,27,10,1,9,17,1,0,0,1,13505
13,Georgia,4092,1,1999,29,234,45,1,75,256,9,6,3,3,865766
13,Georgia,4092,1,1998,17,135,26,1,43,148,5,4,2,2,772326
13,Georgia,4092,1,2001,30,248,48,1,80,272,10,7,3,4,1061670
13,Georgia,4092,1,2002,31,256,49,1,82,280,10,7,3,4,1163870
13,Georgia,4092,1,2003,32,263,51,1,85,289,11,7,4,4,1269355
13,Georgia,4092,2,1990,14,118,23,1,38,129,5,3,2,2,47085
13,Georgia,4092,2,1991,14,118,23,1,38,129,5,3,2,2,94170
13,Georgia,4092,2,1992,32,877,55,4,74,139,5,6,2,17,145044
13,Georgia,4092,2,1993,17,135,26,1,43,148,5,4,2,2,199064
13,Georgia,4092,2,1994,14,1230,112,5,96,242,8,4,2,18,287394
13,Georgia,4092,2,1995,27,940,109,6,101,161,7,3,2,13,346159
13,Georgia,4092,2,1996,14,118,23,1,38,129,5,3,2,2,393373
13,Georgia,4092,2,1997,14,118,23,1,38,129,5,3,2,2,440458
13,Georgia,4092,2,1998,17,135,26,1,43,148,5,4,2,2,494478
13,Georgia,4092,2,1999,29,234,45,1,75,256,9,6,3,3,587918
13,Georgia,4092,2,2000,30,241,46,1,77,264,10,6,3,3,684542
13,Georgia,4092,2,2001,30,248,48,1,80,272,10,7,3,4,783822
13,Georgia,4092,2,2002,31,256,49,1,82,280,10,7,3,4,886022
13,Georgia,4092,2,2003,32,263,51,1,85,289,11,7,4,4,907435
13,Georgia,4092,1,1986,37,137,48,1,92,339,12,8,4,2,123735
13,Georgia,4092,1,1987,29,238,46,1,76,261,10,6,3,3,219000
13,Georgia,4092,1,1988,9,34,12,0,23,83,3,2,1,0,249378
13,Georgia,4092,1,1989,5,30,10,0,39,78,0,3,1,0,277848
13,Georgia,4092,1,1990,14,118,23,1,38,129,5,3,2,2,324933
13,Georgia,4092,1,1991,14,118,23,1,38,129,5,3,2,2,372018
13,Georgia,4092,1,1992,32,877,55,4,74,139,5,6,2,17,422892
13,Georgia,4092,1,1993,17,135,26,1,43,148,5,4,2,2,476912
13,Georgia,4092,1,1994,14,1230,112,5,96,242,8,4,2,18,565242
13,Georgia,4092,1,1995,27,940,109,6,101,161,7,3,2,13,624007
13,Georgia,4092,1,1996,14,118,23,1,38,129,5,3,2,2,671221
13,Georgia,4092,1,1997,14,118,23,1,38,129,5,3,2,2,718306
13,Georgia,4092,1,2000,30,241,46,1,77,264,10,6,3,3,962390
13,Georgia,4093,1,1986,20,76,27,0,51,190,7,4,2,1,69350
13,Georgia,4093,1,1987,18,116,27,1,46,160,6,4,2,2,127750
13,Georgia,4093,1,1988,9,34,12,0,23,83,3,2,1,0,158128
13,Georgia,4093,1,1989,9,34,12,0,23,83,3,2,1,0,188423
13,Georgia,4093,1,1990,15,102,24,1,40,140,5,3,2,2,239523
13,Georgia,4093,1,1991,15,102,24,1,40,140,5,3,2,2,290623
13,Georgia,4093,1,1992,13,87,20,1,35,120,4,3,1,1,334543
13,Georgia,4093,1,1993,18,116,27,1,46,160,6,4,2,2,392943
13,Georgia,4093,1,1994,14,1231,112,5,96,242,8,4,2,18,481273
13,Georgia,4093,1,1995,30,610,86,7,87,135,6,3,1,15,530548
13,Georgia,4093,1,1996,15,102,24,1,40,140,5,3,2,2,581788
13,Georgia,4093,1,1997,15,102,24,1,40,140,5,3,2,2,632888
13,Georgia,4093,1,1998,18,116,27,1,46,160,6,4,2,2,691288
13,Georgia,4093,1,1999,26,172,40,1,68,238,9,6,3,3,778158
13,Georgia,4093,1,2000,27,178,42,1,71,245,9,6,3,3,867828
13,Georgia,4093,1,2001,28,183,43,1,73,252,9,6,3,3,959808
13,Georgia,4093,1,2002,29,188,44,1,75,259,10,6,3,3,1054343
13,Georgia,4093,1,2003,30,194,46,1,77,267,10,6,3,3,1151798
13,Georgia,4093,2,1990,15,102,24,1,40,140,5,3,2,2,51100
13,Georgia,4093,2,1991,15,102,24,1,40,140,5,3,2,2,102200
13,Georgia,4093,2,1992,13,87,20,1,35,120,4,3,1,1,146120
13,Georgia,4093,2,1993,18,116,27,1,46,160,6,4,2,2,204520
13,Georgia,4093,2,1994,14,1231,112,5,96,242,8,4,2,18,292850
13,Georgia,4093,2,1995,30,610,86,7,87,135,6,3,1,15,342125
13,Georgia,4093,2,1996,15,102,24,1,40,140,5,3,2,2,393365
13,Georgia,4093,2,1997,15,102,24,1,40,140,5,3,2,2,444465
13,Georgia,4093,2,1998,18,116,27,1,46,160,6,4,2,2,502865
13,Georgia,4093,2,1999,26,172,40,1,68,238,9,6,3,3,589735
13,Georgia,4093,2,2000,27,178,42,1,71,245,9,6,3,3,679405
13,Georgia,4093,2,2001,28,183,43,1,73,252,9,6,3,3,771385
13,Georgia,4093,2,2002,29,188,44,1,75,259,10,6,3,3,865920
13,Georgia,4093,2,2003,30,194,46,1,77,267,10,6,3,3,885703
13,Georgia,4096,1,1998,5,16,8,35,22,65,5,0,1,6,197317
13,Georgia,4096,1,1997,1,4,2,8,5,14,1,0,0,1,173592
13,Georgia,4096,1,2000,5,18,9,37,24,69,5,0,1,6,247026
13,Georgia,4096,1,2001,5,18,9,38,24,71,5,0,1,6,272941
13,Georgia,4096,2,2001,5,18,9,38,24,71,5,0,1,6,19514
13,Georgia,4096,2,2002,5,18,9,38,24,71,5,0,1,6,45429
13,Georgia,4096,2,2003,6,20,10,42,27,78,6,0,1,7,73899
13,Georgia,4096,2,2004,6,22,11,46,29,85,6,0,1,7,105009
13,Georgia,4096,2,2005,7,24,12,50,32,94,7,0,1,8,139319
13,Georgia,4096,2,2006,7,26,13,55,35,102,8,0,1,9,176549
13,Georgia,4096,2,2007,8,28,14,60,38,112,8,0,1,10,217429
13,Georgia,4096,2,2008,9,31,15,66,42,123,9,0,1,10,262447
13,Georgia,4096,2,2009,10,34,17,72,46,135,10,0,1,11,311722
13,Georgia,4096,2,2010,11,37,19,79,50,147,11,0,2,13,311883
13,Georgia,4096,1,1985,1,4,2,8,5,15,1,0,0,1,5475
13,Georgia,4096,1,1986,1,4,2,9,6,16,1,0,0,1,11315
13,Georgia,4096,1,1987,1,4,2,9,5,16,1,0,0,1,17155
13,Georgia,4096,1,1988,2,6,3,12,8,22,2,0,0,2,25207
13,Georgia,4096,1,1989,2,6,3,13,8,24,2,0,0,2,33967
13,Georgia,4096,1,1990,1,3,1,5,3,10,1,0,0,1,37617
13,Georgia,4096,1,1991,1,3,1,6,4,12,1,0,0,1,41997
13,Georgia,4096,1,1992,8,21,14,9,37,87,2,0,0,7,73839
13,Georgia,4096,1,1993,5,28,12,25,34,85,2,0,1,8,104864
13,Georgia,4096,1,1994,4,14,7,29,19,54,4,0,1,5,124574
13,Georgia,4096,1,1995,1,3,2,7,4,12,1,0,0,1,128954
13,Georgia,4096,1,1996,8,22,7,0,17,108,9,0,1,0,168482
13,Georgia,4096,1,1999,5,17,8,36,23,67,5,0,1,6,221772
13,Georgia,4111,1,1988,54,104,45,22,58,54,6,2,2,11,151249
13,Georgia,4111,1,1989,35,83,36,19,32,36,5,1,1,9,164389
13,Georgia,4111,1,1990,86,164,71,34,91,85,10,3,2,17,195414
13,Georgia,4111,1,1991,102,196,84,41,109,101,12,3,3,20,232279
13,Georgia,4111,1,1992,32,52,43,3,17,16,4,0,0,5,238135
13,Georgia,4111,1,1980,39,90,40,21,36,40,6,2,1,10,14640
13,Georgia,4111,1,1981,40,93,41,21,37,41,6,2,2,11,29605
13,Georgia,4111,1,1982,41,95,42,22,38,43,6,2,2,11,45300
13,Georgia,4111,1,1983,43,99,43,23,39,44,7,2,2,11,61360
13,Georgia,4111,1,1984,44,101,45,23,40,45,7,2,2,12,77830
13,Georgia,4111,1,1985,45,104,46,24,41,47,7,2,2,12,94985
13,Georgia,4111,1,1986,47,107,47,25,43,48,7,2,2,12,112505
13,Georgia,4111,1,1987,53,102,44,21,56,52,6,2,1,11,131485
13,Georgia,4112,1,1977,143,370,81,4,487,1578,21,74,26,12,575970
13,Georgia,4112,1,1978,144,373,82,4,489,1587,21,75,26,12,1155225
13,Georgia,4112,1,1979,145,375,82,4,493,1598,21,75,26,12,1738495
