STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,AADTT_ALL_TRUCKS_TREND,ANNUAL_TRUCK_VOLUME_TREND
87,Ontario,0903,1,2008,1066,390156
87,Ontario,0903,1,2007,978,356970
87,Ontario,0903,1,2006,897,327405
87,Ontario,0903,1,2005,823,300395
87,Ontario,0903,1,2004,755,276330
87,Ontario,0903,1,2003,693,252945
87,Ontario,0903,1,2002,635,231775
87,Ontario,0903,1,2001,583,212795
87,Ontario,0903,1,2000,535,195810
87,Ontario,0903,1,1999,491,179215
87,Ontario,0903,1,1998,450,164250
87,Ontario,0903,1,1997,413,88382
87,Ontario,0903,2,2016,1975,722850
87,Ontario,0960,3,2015,1819,663935
87,Ontario,0960,3,2014,1676,611740
87,Ontario,0960,3,2013,1543,563195
87,Ontario,0960,2,2013,1543,563195
87,Ontario,0960,2,2012,1421,520086
87,Ontario,0960,1,2013,1543,563195
87,Ontario,0960,1,2012,1421,520086
87,Ontario,0960,1,2011,1309,477785
87,Ontario,0960,1,2010,1206,440190
87,Ontario,0960,1,2009,1147,418655
87,Ontario,0960,1,2008,1066,390156
87,Ontario,0960,1,2007,978,356970
87,Ontario,0960,1,2006,897,327405
87,Ontario,0960,1,2005,823,300395
87,Ontario,0960,1,2004,755,276330
87,Ontario,0960,1,2003,693,252945
87,Ontario,0960,1,2002,635,231775
87,Ontario,0960,1,2001,583,212795
87,Ontario,0960,1,2000,535,195810
87,Ontario,0960,1,1999,491,179215
87,Ontario,0960,1,1998,450,164250
87,Ontario,0960,1,1997,413,88382
87,Ontario,0960,1,1996,0,0
87,Ontario,0960,3,2016,1975,722850
87,Ontario,0960,1,1995,0,0
87,Ontario,0961,1,2004,755,276330
87,Ontario,0961,1,2005,823,300395
87,Ontario,0961,1,2006,897,327405
87,Ontario,0961,1,2007,978,356970
87,Ontario,0961,1,2008,1066,390156
87,Ontario,0961,1,2009,1147,418655
87,Ontario,0961,1,2010,1206,440190
87,Ontario,0961,1,2011,1309,477785
87,Ontario,0961,1,2012,1421,520086
87,Ontario,0961,1,2013,1543,563195
87,Ontario,0961,2,2013,1543,563195
87,Ontario,0961,2,2014,1676,611740
87,Ontario,0961,2,2015,1819,663935
87,Ontario,0961,2,2016,1975,722850
87,Ontario,0961,1,1995,0,0
87,Ontario,0961,1,1996,0,0
87,Ontario,0961,1,1997,413,88382
87,Ontario,0961,1,1998,450,164250
87,Ontario,0961,1,1999,491,179215
87,Ontario,0961,1,2000,535,195810
87,Ontario,0961,1,2001,583,212795
87,Ontario,0961,1,2002,635,231775
87,Ontario,0961,1,2003,693,252945
87,Ontario,1620,4,2013,565,206225
87,Ontario,1620,4,2012,559,204594
87,Ontario,1620,4,2015,576,210240
87,Ontario,1620,4,2016,582,213012
87,Ontario,1620,1,1981,351,128115
87,Ontario,1620,1,1982,354,129210
87,Ontario,1620,1,1983,357,130305
87,Ontario,1620,1,1984,369,135054
87,Ontario,1620,1,1985,390,142350
87,Ontario,1620,1,1986,396,144540
87,Ontario,1620,1,1987,456,166440
87,Ontario,1620,1,1988,468,171288
87,Ontario,1620,1,1989,492,179580
87,Ontario,1620,1,1990,495,180675
87,Ontario,1620,1,1991,469,171185
87,Ontario,1620,1,1992,439,95702
87,Ontario,1620,2,1992,439,65411
87,Ontario,1620,2,1993,407,148555
87,Ontario,1620,2,1994,340,124100
87,Ontario,1620,2,1995,458,167170
87,Ontario,1620,2,1996,464,169824
87,Ontario,1620,2,1997,470,171550
87,Ontario,1620,2,1998,475,173375
87,Ontario,1620,2,1999,481,175565
87,Ontario,1620,2,2000,487,178242
87,Ontario,1620,2,2001,493,179945
87,Ontario,1620,2,2002,499,182135
87,Ontario,1620,2,2003,505,184325
87,Ontario,1620,2,2004,511,187026
87,Ontario,1620,2,2005,517,188705
87,Ontario,1620,2,2006,523,190895
87,Ontario,1620,2,2007,529,193085
87,Ontario,1620,2,2008,535,195810
87,Ontario,1620,2,2009,541,197465
87,Ontario,1620,2,2010,547,199655
87,Ontario,1620,2,2011,553,201845
87,Ontario,1620,2,2012,559,204594
87,Ontario,1620,2,2013,565,206225
87,Ontario,1620,2,2014,570,208050
87,Ontario,1620,2,2015,576,210240
87,Ontario,1620,2,2016,582,213012
87,Ontario,1620,3,1998,475,173375
87,Ontario,1620,3,1999,481,175565
87,Ontario,1620,3,2000,487,178242
87,Ontario,1620,3,2001,493,179945
87,Ontario,1620,3,2002,499,182135
87,Ontario,1620,3,2003,505,184325
87,Ontario,1620,3,2004,511,187026
87,Ontario,1620,3,2005,517,188705
87,Ontario,1620,3,2006,523,190895
87,Ontario,1620,3,2007,529,193085
87,Ontario,1620,3,2008,535,195810
87,Ontario,1620,3,2009,541,197465
87,Ontario,1620,3,2010,547,199655
87,Ontario,1620,3,2011,553,201845
87,Ontario,1620,3,2012,559,204594
87,Ontario,1620,3,2013,565,206225
87,Ontario,1620,3,2014,570,208050
87,Ontario,1620,3,2015,576,210240
87,Ontario,1620,3,2016,582,213012
87,Ontario,1620,4,2014,570,208050
87,Ontario,1622,1,1976,361,132126
87,Ontario,1622,1,1977,348,127020
87,Ontario,1622,1,1978,365,133225
87,Ontario,1622,1,1979,350,127750
87,Ontario,1622,1,1980,358,131028
87,Ontario,1622,1,1981,372,135780
87,Ontario,1622,1,1982,375,136875
87,Ontario,1622,1,1983,375,136875
87,Ontario,1622,1,1984,390,142740
87,Ontario,1622,1,1985,390,142350
87,Ontario,1622,1,1986,437,159505
87,Ontario,1622,1,1987,468,170820
87,Ontario,1622,1,1988,502,183732
87,Ontario,1622,1,1989,532,194180
87,Ontario,1622,1,1990,554,202210
87,Ontario,1622,1,1991,603,220095
87,Ontario,1622,1,1992,637,233142
87,Ontario,1622,1,1993,517,188705
87,Ontario,1622,1,1994,609,222285
87,Ontario,1622,1,1995,646,235790
87,Ontario,1622,1,1996,643,235338
87,Ontario,1622,1,1997,1224,446760
87,Ontario,1622,1,1998,904,177184
87,Ontario,1622,2,1998,904,153680
87,Ontario,1622,2,1999,816,297840
87,Ontario,1622,2,2000,852,311832
87,Ontario,1622,2,2001,889,324485
87,Ontario,1622,2,2002,929,339085
87,Ontario,1622,2,2003,970,354050
87,Ontario,1622,2,2004,1013,370758
87,Ontario,1622,2,2005,1057,385805
87,Ontario,1622,2,2006,1104,402960
87,Ontario,1622,2,2007,1153,420845
87,Ontario,1622,2,2008,1204,440664
87,Ontario,1622,2,2009,1257,458805
87,Ontario,1622,2,2010,1313,479245
87,Ontario,1622,2,2011,1371,500415
87,Ontario,1622,2,2012,1431,523746
87,Ontario,1622,2,2013,1495,545675
87,Ontario,1622,2,2014,1561,569765
87,Ontario,1622,2,2015,1630,594950
87,Ontario,1622,2,2016,1702,622932
87,Ontario,1680,2,2001,1485,542025
87,Ontario,1680,2,2000,1456,532896
87,Ontario,1680,2,2003,1545,563925
87,Ontario,1680,2,2004,1576,576816
87,Ontario,1680,2,2005,1608,586920
87,Ontario,1680,2,2006,1640,598600
87,Ontario,1680,2,2007,12082,4409930
87,Ontario,1680,2,2008,1706,624396
87,Ontario,1680,2,2009,459,167535
87,Ontario,1680,2,2010,15170,5537050
87,Ontario,1680,2,2011,1890,689850
87,Ontario,1680,3,2008,1706,365084
87,Ontario,1680,3,2009,459,167535
87,Ontario,1680,3,2010,15170,5537050
87,Ontario,1680,3,2011,1890,689850
87,Ontario,1680,4,2010,15170,5537050
87,Ontario,1680,4,2011,1890,689850
87,Ontario,1680,5,2011,1890,689850
87,Ontario,1680,5,2012,1958,716628
87,Ontario,1680,5,2013,2028,740220
87,Ontario,1680,5,2014,2101,766865
87,Ontario,1680,5,2015,2177,794605
87,Ontario,1680,5,2016,2255,825330
87,Ontario,1680,1,1984,728,266448
87,Ontario,1680,1,1985,441,160965
87,Ontario,1680,1,1986,573,209145
87,Ontario,1680,1,1987,647,236155
87,Ontario,1680,1,1988,696,254736
87,Ontario,1680,1,1989,760,277400
87,Ontario,1680,1,1990,788,287620
87,Ontario,1680,1,1991,800,292000
87,Ontario,1680,1,1992,816,298656
87,Ontario,1680,1,1993,833,304045
87,Ontario,1680,1,1994,1179,430335
87,Ontario,1680,1,1995,9588,3499620
87,Ontario,1680,1,1996,1345,369875
87,Ontario,1680,2,1996,1345,123740
87,Ontario,1680,2,1997,1372,500780
87,Ontario,1680,2,1998,1399,510635
87,Ontario,1680,2,1999,1427,520855
87,Ontario,1680,2,2002,1515,552975
87,Ontario,1806,3,2008,1706,624396
87,Ontario,1806,3,2007,12082,4409930
87,Ontario,1806,3,2010,15170,5537050
87,Ontario,1806,3,2011,1890,689850
87,Ontario,1806,4,2010,15170,5537050
87,Ontario,1806,4,2011,1890,689850
87,Ontario,1806,5,2011,1890,689850
87,Ontario,1806,5,2012,1958,716628
87,Ontario,1806,5,2013,2028,740220
87,Ontario,1806,5,2014,2101,766865
87,Ontario,1806,5,2015,2177,794605
87,Ontario,1806,5,2016,2255,825330
87,Ontario,1806,1,1985,441,160965
87,Ontario,1806,1,1986,573,209145
87,Ontario,1806,1,1987,647,236155
87,Ontario,1806,1,1988,696,254736
87,Ontario,1806,1,1989,760,277400
87,Ontario,1806,1,1990,788,287620
87,Ontario,1806,1,1991,800,292000
87,Ontario,1806,1,1992,816,298656
87,Ontario,1806,1,1993,833,304045
87,Ontario,1806,1,1994,1179,430335
87,Ontario,1806,1,1995,9588,1764192
87,Ontario,1806,2,1995,9588,1745016
87,Ontario,1806,2,1996,1345,492270
87,Ontario,1806,2,1997,1372,500780
87,Ontario,1806,2,1998,1399,510635
87,Ontario,1806,2,1999,1427,520855
87,Ontario,1806,2,2000,1456,532896
87,Ontario,1806,2,2001,1485,542025
87,Ontario,1806,2,2002,1515,552975
87,Ontario,1806,2,2003,22968,8383320
87,Ontario,1806,2,2004,1576,576816
87,Ontario,1806,2,2005,12602,4599730
87,Ontario,1806,2,2006,17345,6330925
87,Ontario,1806,2,2007,12082,4409930
87,Ontario,1806,2,2008,1706,624396
87,Ontario,1806,2,2009,459,167535
87,Ontario,1806,2,2010,15170,5537050
87,Ontario,1806,2,2011,1890,689850
87,Ontario,1806,3,1995,9588,930036
87,Ontario,1806,3,1996,1345,492270
87,Ontario,1806,3,1997,1372,500780
87,Ontario,1806,3,1998,1399,510635
87,Ontario,1806,3,1999,1427,520855
87,Ontario,1806,3,2000,1456,532896
87,Ontario,1806,3,2001,1485,542025
87,Ontario,1806,3,2002,1515,552975
87,Ontario,1806,3,2003,22968,8383320
87,Ontario,1806,3,2004,1576,576816
87,Ontario,1806,3,2005,12602,4599730
87,Ontario,1806,3,2006,17345,6330925
87,Ontario,1806,3,2009,459,167535
