STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,LAYER_NO,LAYER_TYPE,LAYER_TYPE_EXP,PROJECT_LAYER_CODE,MATL_CODE_EXP,MATL_CODE,REPR_THICKNESS,DESCRIPTION,DESCRIPTION_EXP,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,LIQUID_LIMIT,PLASTIC_LIMIT,PLASTICITY_INDEX,AASHTO_SOIL_CLASS_EXP,AASHTO_SOIL_CLASS,SPEC_GRAVITY,MAX_LAB_DRY_DENSITY,OPTIMUM_LAB_MOISTURE,RESILIENT_MODULUS,RESILIENT_MODULUS_K1,RESILIENT_MODULUS_K2,RESILIENT_MODULUS_K3,POISSONS_RATIO,HYDRAULIC_CONDUCTIVITY
4,Arizona,1025,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Gravel with Sand,265,2133.6,7,Subgrade,100,97.5,93.5,87.5,82.5,68,61,46,36,29.5,26,18.299999237060547,19,0,,A-1-b,503,2.7070000171661377,2162.7,8,57.918,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1025,4,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-a,502,,,,,,,,,
4,Arizona,1025,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Gravel with Sand,265,2133.6,7,Subgrade,100,97.5,93.5,87.5,82.5,68,61,46,36,29.5,26,18.299999237060547,19,0,,A-1-b,503,2.7070000171661377,2162.7,8,57.918,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1025,5,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-a,502,,,,,,,,,
4,Arizona,1025,6,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Gravel with Sand,265,2133.6,7,Subgrade,100,97.5,93.5,87.5,82.5,68,61,46,36,29.5,26,18.299999237060547,19,0,,A-1-b,503,2.7070000171661377,2162.7,8,57.918,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1025,6,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-a,502,,,,,,,,,
4,Arizona,1025,7,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Gravel with Sand,265,2133.6,7,Subgrade,100,97.5,93.5,87.5,82.5,68,61,46,36,29.5,26,18.299999237060547,19,0,,A-1-b,503,2.7070000171661377,2162.7,8,57.918,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1025,7,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-a,502,,,,,,,,,
4,Arizona,1034,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1034,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,281.94,5,Base Layer,100,100,100,99.5,96.5,88.5,85,76,59,29.5,11,5.599999904632568,0,0,,A-1-b,503,2.7070000171661377,2098.62,8,115.836,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1034,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1034,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,281.94,5,Base Layer,100,100,100,99.5,96.5,88.5,85,76,59,29.5,11,5.599999904632568,0,0,,A-1-b,503,2.7070000171661377,2098.62,8,115.836,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1034,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1034,3,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,281.94,5,Base Layer,100,100,100,99.5,96.5,88.5,85,76,59,29.5,11,5.599999904632568,0,0,,A-1-b,503,2.7070000171661377,2098.62,8,115.836,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1034,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1034,4,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,281.94,5,Base Layer,100,100,100,99.5,96.5,88.5,85,76,59,29.5,11,5.599999904632568,0,0,,A-1-b,503,2.7070000171661377,2098.62,8,115.836,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1034,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1034,5,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,281.94,5,Base Layer,100,100,100,99.5,96.5,88.5,85,76,59,29.5,11,5.599999904632568,0,0,,A-1-b,503,2.7070000171661377,2098.62,8,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1036,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1036,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,472.44,5,Base Layer,100,100,100,98.5,96,90.5,85,70,53,25,12.5,8.699999809265137,0,0,,A-1-b,503,2.7070000171661377,2114.64,7,115.836,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1036,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1036,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,472.44,5,Base Layer,100,100,100,98.5,96,90.5,85,70,53,25,12.5,8.699999809265137,0,0,,A-1-b,503,2.7070000171661377,2114.64,7,115.836,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1037,1,1,SS,Subgrade (untreated),,Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel,205,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1037,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,408.94,5,Base Layer,100,100,100,99.5,97,86,76.5,62,43,23.5,12.5,8.800000190734863,0,0,,A-1-a,502,2.6559998989105225,2114.64,8,204.092,901.966,0.625,-0.12300000339746475,0.3499999940395355,0.05054
4,Arizona,1037,2,1,SS,Subgrade (untreated),,Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel,205,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1037,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,408.94,5,Base Layer,100,100,100,99.5,97,86,76.5,62,43,23.5,12.5,8.800000190734863,0,0,,A-1-a,502,2.6559998989105225,2114.64,8,141.348,901.966,0.625,-0.12300000339746475,0.3499999940395355,0.05054
4,Arizona,1062,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,1371.6,7,Subgrade,100,96,93.5,88.5,84.5,78,72,58,45.5,29.5,19.5,12.399999618530273,19,12,13,A-2-6,508,2.694000005722046,1634.04,17,60.676,695.765,0.2809999883174896,-0.33000001311302185,0.3499999940395355,0.0000077
4,Arizona,1062,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,1371.6,7,Subgrade,100,96,93.5,88.5,84.5,78,72,58,45.5,29.5,19.5,12.399999618530273,19,12,13,A-2-6,508,2.694000005722046,1634.04,17,60.676,695.765,0.2809999883174896,-0.33000001311302185,0.3499999940395355,0.0000077
4,Arizona,1062,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,1371.6,7,Subgrade,100,96,93.5,88.5,84.5,78,72,58,45.5,29.5,19.5,12.399999618530273,19,12,13,A-2-6,508,2.694000005722046,1634.04,17,60.676,695.765,0.2809999883174896,-0.33000001311302185,0.3499999940395355,0.0000077
4,Arizona,1062,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,1371.6,7,Subgrade,100,96,93.5,88.5,84.5,78,72,58,45.5,29.5,19.5,12.399999618530273,19,12,13,A-2-6,508,2.694000005722046,1634.04,17,60.676,695.765,0.2809999883174896,-0.33000001311302185,0.3499999940395355,0.0000077
4,Arizona,1062,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,1371.6,7,Subgrade,100,96,93.5,88.5,84.5,78,72,58,45.5,29.5,19.5,12.399999618530273,19,12,13,A-2-6,508,2.694000005722046,1634.04,17,60.676,695.765,0.2809999883174896,-0.33000001311302185,0.3499999940395355,0.0000077
4,Arizona,1062,6,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,1371.6,7,Subgrade,100,96,93.5,88.5,84.5,78,72,58,45.5,29.5,19.5,12.399999618530273,19,12,13,A-2-6,508,2.694000005722046,1634.04,17,60.676,695.765,0.2809999883174896,-0.33000001311302185,0.3499999940395355,0.0000077
4,Arizona,1062,7,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,1371.6,7,Subgrade,100,96,93.5,88.5,84.5,78,72,58,45.5,29.5,19.5,12.399999618530273,19,12,13,A-2-6,508,2.694000005722046,1634.04,17,60.676,695.765,0.2809999883174896,-0.33000001311302185,0.3499999940395355,0.0000077
4,Arizona,1065,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1065,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1065,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1065,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1065,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1065,6,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,6053,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,6053,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,289.56,5,Base Layer,100,100,98.5,98,98,95.5,94,83.5,58.5,34,22.5,15.399999618530273,10,7,6,A-1-b,503,2.7070000171661377,2178.72,7,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,6053,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,6053,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,289.56,5,Base Layer,100,100,98.5,98,98,95.5,94,83.5,58.5,34,22.5,15.399999618530273,10,7,6,A-1-b,503,2.7070000171661377,2178.72,7,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,6054,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
