STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,LAYER_NO,MATL_PROPERTY,PROPERTY_MINIMUM,PROPERTY_MAXIMUM,PROPERTY_MEDIAN,PROPERTY_AVERAGE,PROPERTY_STANDARD_DEVIATION,PROPERTY_COEFF_VARIATION,REP_CODE_SOURCE_VARIABILITY,REP_CODE_SOURCE_VARIABILITY_EXP
4,Arizona,1065,4,5,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1065,4,5,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1065,4,5,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1065,4,5,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1065,5,4,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1065,5,4,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1065,5,4,AIR_VOIDS_AVG_NWP,11.8,11.8,11.8,11.8,,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,5,4,AIR_VOIDS_AVG_WP,4.8,9.5,7.15,7.15,3.32,0.46,BH,Representative property calculated from multiple measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,ASPHALT_CONTENT_MEAN,4.6,6,5,5.1,0.6,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1065,5,4,BSG,2.196,2.472,2.352,2.347,0.097,0.041,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,5,4,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1065,5,4,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1065,5,4,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1065,5,4,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1065,5,4,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1065,5,4,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1065,5,4,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1065,5,4,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1065,5,4,IDT_AVERAGE,1.1,1.48,1.29,1.29,0.27,0.21,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1065,5,4,IDT_POISSON_USED,0.5,0.5,0.5,0.5,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,5,4,IDT_TEST_TEMPERATURE,25,25,25,25,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,5,4,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1065,5,4,MAX_SPEC_GRAVITY,2.354,2.639,2.582,2.537,0.114,0.045,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,5,4,NO_10_PASSING,21,32,24.5,25.5,5.1,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,NO_200_PASSING,5.3,7.9,6,6.3,1.2,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,NO_40_PASSING,10,16,11.5,12.2,2.9,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,NO_4_PASSING,32,52,38,40,9.4,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,NO_80_PASSING,9,11,10,10,1.4,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,5,4,ONE_HALF_PASSING,56,72,66,65,6.7,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,ONE_PASSING,87,100,98,95.8,6.1,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,5,4,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,5,4,REPR_THICKNESS,,,,5.4,,,A,Measured representative property.
4,Arizona,1065,5,4,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1065,5,4,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1065,5,4,THREE_EIGHTHS_PASSING,49,60,52,53.2,5,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,5,4,THREE_FOURTHS_PASSING,71,98,90.5,87.5,13.1,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,5,4,VOIDS_FILLED_ASPHALT,44,44,44,44,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,5,4,VOIDS_MINERAL_AGGR,16.9,16.9,16.9,16.9,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,5,5,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1065,5,5,AGGR_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,5,5,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1065,5,5,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1065,5,5,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1065,5,5,BINDER_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,5,5,BSG,,,,,,,,
4,Arizona,1065,5,5,COEF_THERMAL_CONTRACTION,,,,,,,,
4,Arizona,1065,5,5,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1065,5,5,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1065,5,5,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1065,5,5,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1065,5,5,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1065,5,5,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1065,5,5,HEAT_CAPACITY,,,,,,,,
4,Arizona,1065,5,5,IDT_AVERAGE,,,,,,,,
4,Arizona,1065,5,5,IDT_LOADING_RATE,,,,,,,,
4,Arizona,1065,5,5,IDT_POISSON_USED,,,,,,,,
4,Arizona,1065,5,5,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1065,5,5,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1065,5,5,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,5,5,NO_10_PASSING,,,,,,,,
4,Arizona,1065,5,5,NO_200_PASSING,,,,,,,,
4,Arizona,1065,5,5,NO_40_PASSING,,,,,,,,
4,Arizona,1065,5,5,NO_4_PASSING,,,,,,,,
4,Arizona,1065,5,5,NO_80_PASSING,,,,,,,,
4,Arizona,1065,5,5,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1065,5,5,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1065,5,5,ONE_PASSING,,,,,,,,
4,Arizona,1065,5,5,POISSON_RATIO_TEST_TEMP,,,,,,,,
4,Arizona,1065,5,5,REPR_THICKNESS,,,,0,,,A,Measured representative property.
4,Arizona,1065,5,5,SUR_SHORTWAVE_ABSORP,,,,,,,,
4,Arizona,1065,5,5,THERMAL_CONDUCTIVITY,,,,,,,,
4,Arizona,1065,5,5,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1065,5,5,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1065,5,5,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1065,5,5,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1065,5,7,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1065,5,7,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1065,5,7,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1065,5,7,AIR_VOIDS_AVG_WP,10.54,10.54,10.54,10.54,,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,5,7,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1065,5,7,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1065,5,7,BSG,2.032,2.059,2.046,2.046,0.019,0.009,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,5,7,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1065,5,7,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1065,5,7,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1065,5,7,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1065,5,7,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1065,5,7,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1065,5,7,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1065,5,7,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1065,5,7,IDT_AVERAGE,,,,,,,,
4,Arizona,1065,5,7,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1065,5,7,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,1065,5,7,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1065,5,7,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1065,5,7,MAX_SPEC_GRAVITY,2.286,2.287,2.287,2.287,0.001,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,5,7,NO_10_PASSING,,,,,,,,
4,Arizona,1065,5,7,NO_200_PASSING,,,,,,,,
4,Arizona,1065,5,7,NO_40_PASSING,,,,,,,,
4,Arizona,1065,5,7,NO_4_PASSING,,,,,,,,
4,Arizona,1065,5,7,NO_80_PASSING,,,,,,,,
4,Arizona,1065,5,7,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1065,5,7,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1065,5,7,ONE_PASSING,,,,,,,,
4,Arizona,1065,5,7,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,5,7,REPR_THICKNESS,,,,1.2,,,A,Measured representative property.
4,Arizona,1065,5,7,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1065,5,7,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1065,5,7,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1065,5,7,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1065,5,7,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1065,5,7,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1065,6,4,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1065,6,4,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1065,6,4,AIR_VOIDS_AVG_NWP,11.8,11.8,11.8,11.8,,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,6,4,AIR_VOIDS_AVG_WP,4.8,9.5,7.15,7.15,3.32,0.46,BH,Representative property calculated from multiple measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,ASPHALT_CONTENT_MEAN,4.6,6,5,5.1,0.6,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1065,6,4,BSG,2.196,2.472,2.352,2.347,0.097,0.041,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,6,4,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1065,6,4,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1065,6,4,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1065,6,4,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1065,6,4,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1065,6,4,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1065,6,4,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1065,6,4,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1065,6,4,IDT_AVERAGE,1.1,1.48,1.29,1.29,0.27,0.21,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1065,6,4,IDT_POISSON_USED,0.5,0.5,0.5,0.5,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,6,4,IDT_TEST_TEMPERATURE,25,25,25,25,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,6,4,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1065,6,4,MAX_SPEC_GRAVITY,2.354,2.639,2.582,2.537,0.114,0.045,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,6,4,NO_10_PASSING,21,32,24.5,25.5,5.1,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,NO_200_PASSING,5.3,7.9,6,6.3,1.2,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,NO_40_PASSING,10,16,11.5,12.2,2.9,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,NO_4_PASSING,32,52,38,40,9.4,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,NO_80_PASSING,9,11,10,10,1.4,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,6,4,ONE_HALF_PASSING,56,72,66,65,6.7,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,ONE_PASSING,87,100,98,95.8,6.1,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,6,4,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,6,4,REPR_THICKNESS,,,,5.4,,,A,Measured representative property.
4,Arizona,1065,6,4,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1065,6,4,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1065,6,4,THREE_EIGHTHS_PASSING,49,60,52,53.2,5,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1065,6,4,THREE_FOURTHS_PASSING,71,98,90.5,87.5,13.1,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1065,6,4,VOIDS_FILLED_ASPHALT,44,44,44,44,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,6,4,VOIDS_MINERAL_AGGR,16.9,16.9,16.9,16.9,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,6,5,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1065,6,5,AGGR_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,6,5,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1065,6,5,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1065,6,5,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1065,6,5,BINDER_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,6,5,BSG,,,,,,,,
4,Arizona,1065,6,5,COEF_THERMAL_CONTRACTION,,,,,,,,
4,Arizona,1065,6,5,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1065,6,5,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1065,6,5,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1065,6,5,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1065,6,5,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1065,6,5,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1065,6,5,HEAT_CAPACITY,,,,,,,,
4,Arizona,1065,6,5,IDT_AVERAGE,,,,,,,,
4,Arizona,1065,6,5,IDT_LOADING_RATE,,,,,,,,
4,Arizona,1065,6,5,IDT_POISSON_USED,,,,,,,,
4,Arizona,1065,6,5,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1065,6,5,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1065,6,5,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,6,5,NO_10_PASSING,,,,,,,,
4,Arizona,1065,6,5,NO_200_PASSING,,,,,,,,
4,Arizona,1065,6,5,NO_40_PASSING,,,,,,,,
4,Arizona,1065,6,5,NO_4_PASSING,,,,,,,,
4,Arizona,1065,6,5,NO_80_PASSING,,,,,,,,
4,Arizona,1065,6,5,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1065,6,5,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1065,6,5,ONE_PASSING,,,,,,,,
4,Arizona,1065,6,5,POISSON_RATIO_TEST_TEMP,,,,,,,,
4,Arizona,1065,6,5,REPR_THICKNESS,,,,0,,,A,Measured representative property.
4,Arizona,1065,6,5,SUR_SHORTWAVE_ABSORP,,,,,,,,
4,Arizona,1065,6,5,THERMAL_CONDUCTIVITY,,,,,,,,
4,Arizona,1065,6,5,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1065,6,5,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1065,6,5,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1065,6,5,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1065,6,7,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1065,6,7,AGGR_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,6,7,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1065,6,7,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1065,6,7,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1065,6,7,BINDER_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,6,7,BSG,,,,,,,,
4,Arizona,1065,6,7,COEF_THERMAL_CONTRACTION,,,,,,,,
4,Arizona,1065,6,7,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1065,6,7,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1065,6,7,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1065,6,7,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1065,6,7,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1065,6,7,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1065,6,7,HEAT_CAPACITY,,,,,,,,
4,Arizona,1065,6,7,IDT_AVERAGE,,,,,,,,
4,Arizona,1065,6,7,IDT_LOADING_RATE,,,,,,,,
4,Arizona,1065,6,7,IDT_POISSON_USED,,,,,,,,
4,Arizona,1065,6,7,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1065,6,7,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1065,6,7,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,6,7,NO_10_PASSING,,,,,,,,
4,Arizona,1065,6,7,NO_200_PASSING,,,,,,,,
4,Arizona,1065,6,7,NO_40_PASSING,,,,,,,,
4,Arizona,1065,6,7,NO_4_PASSING,,,,,,,,
4,Arizona,1065,6,7,NO_80_PASSING,,,,,,,,
4,Arizona,1065,6,7,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1065,6,7,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1065,6,7,ONE_PASSING,,,,,,,,
4,Arizona,1065,6,7,POISSON_RATIO_TEST_TEMP,,,,,,,,
4,Arizona,1065,6,7,REPR_THICKNESS,,,,0,,,A,Measured representative property.
4,Arizona,1065,6,7,SUR_SHORTWAVE_ABSORP,,,,,,,,
4,Arizona,1065,6,7,THERMAL_CONDUCTIVITY,,,,,,,,
4,Arizona,1065,6,7,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1065,6,7,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1065,6,7,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1065,6,7,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1065,6,8,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1065,6,8,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1065,6,8,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1065,6,8,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1065,6,8,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1065,6,8,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1065,6,8,BSG,,,,,,,,
4,Arizona,1065,6,8,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1065,6,8,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1065,6,8,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1065,6,8,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1065,6,8,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1065,6,8,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1065,6,8,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1065,6,8,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1065,6,8,IDT_AVERAGE,,,,,,,,
4,Arizona,1065,6,8,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1065,6,8,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,1065,6,8,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1065,6,8,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1065,6,8,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1065,6,8,NO_10_PASSING,,,,,,,,
4,Arizona,1065,6,8,NO_200_PASSING,,,,,,,,
4,Arizona,1065,6,8,NO_40_PASSING,,,,,,,,
4,Arizona,1065,6,8,NO_4_PASSING,,,,,,,,
4,Arizona,1065,6,8,NO_80_PASSING,,,,,,,,
4,Arizona,1065,6,8,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1065,6,8,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1065,6,8,ONE_PASSING,,,,,,,,
4,Arizona,1065,6,8,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1065,6,8,REPR_THICKNESS,,,,0.7,,,A,Measured representative property.
4,Arizona,1065,6,8,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1065,6,8,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1065,6,8,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1065,6,8,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1065,6,8,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1065,6,8,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,6053,1,3,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,6053,1,3,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,6053,1,3,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,6053,1,3,AIR_VOIDS_AVG_WP,2.82,2.82,2.82,2.82,,,BS,Representative property calculated from a single measurement.
4,Arizona,6053,1,3,ASPHALT_CONTENT_MEAN,2.9,4.8,3.9,3.9,1.3,0.3,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,6053,1,3,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,6053,1,3,BSG,2.192,2.311,2.245,2.243,0.041,0.018,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,6053,1,3,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,6053,1,3,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,6053,1,3,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,6053,1,3,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,6053,1,3,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,6053,1,3,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,6053,1,3,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,6053,1,3,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,6053,1,3,IDT_AVERAGE,,,,,,,,
4,Arizona,6053,1,3,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,6053,1,3,IDT_POISSON_USED,,,,0.35,,,F,Default assigned or assumed values.
4,Arizona,6053,1,3,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,6053,1,3,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,6053,1,3,MAX_SPEC_GRAVITY,2.288,2.311,2.3,2.3,0.016,0.007,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,6053,1,3,NO_10_PASSING,51,53,52,52,1.4,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
