STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,VISIT_NO,RUN_NUMBER,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,IRI_CENTER_LANE,MRI,IRI_LEFT_WHEEL_PATH_FLAG,IRI_LEFT_WHEEL_PATH_FLAG_EXP,IRI_RIGHT_WHEEL_PATH_FLAG,IRI_RIGHT_WHEEL_PATH_FLAG_EXP,IRI_CENTER_LANE_FLAG,IRI_CENTER_LANE_FLAG_EXP,MRI_FLAG,MRI_FLAG_EXP,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP
4,Arizona,1015,1,Thu Feb 25 1993 19:00:00 GMT-0500 (Eastern Standard Time),04101503,3,1.190000057220459,1.059999942779541,,1.125,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,1,Sat Jan 11 1992 19:00:00 GMT-0500 (Eastern Standard Time),04101502,5,1.0099999904632568,0.9160000085830688,,0.9629999995231628,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GN,1,1.1160000562667847,1.180999994277954,1.5509999990463257,1.1490000486373901,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GN,3,1.090000033378601,1.2130000591278076,1.5809999704360962,1.1510000228881836,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GN,4,1.194000005722046,1.1440000534057617,1.468999981880188,1.1690000295639038,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GN,5,1.2599999904632568,1.0959999561309814,1.440000057220459,1.1779999732971191,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GN,6,1.1260000467300415,1.121999979019165,1.5479999780654907,1.1239999532699585,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Nov 09 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GO,1,0.9020000100135803,1.3170000314712524,1.8380000591278076,1.1100000143051147,C,Unexplained trend,C,Unexplained trend,C,Unexplained trend,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Nov 09 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GO,2,0.9829999804496765,1.3370000123977661,1.8220000267028809,1.159999966621399,C,Unexplained trend,C,Unexplained trend,C,Unexplained trend,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Nov 09 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GO,3,0.9520000219345093,1.3459999561309814,1.8420000076293945,1.1490000486373901,C,Unexplained trend,C,Unexplained trend,C,Unexplained trend,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Nov 09 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GO,7,1.093999981880188,1.2730000019073486,1.687000036239624,1.184000015258789,C,Unexplained trend,C,Unexplained trend,C,Unexplained trend,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Nov 09 2014 19:00:00 GMT-0500 (Eastern Standard Time),041015GO,8,1.0219999551773071,1.3389999866485596,1.781999945640564,1.180999994277954,C,Unexplained trend,C,Unexplained trend,C,Unexplained trend,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101504,3,0.46299999952316284,0.46700000762939453,,0.4650000035762787,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101504,2,0.4399999976158142,0.49399998784065247,,0.46700000762939453,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101504,1,0.46299999952316284,0.4449999928474426,,0.45399999618530273,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101504,5,0.46299999952316284,0.4950000047683716,,0.4790000021457672,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101504,4,0.4699999988079071,0.4880000054836273,,0.4790000021457672,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101505,5,0.4519999921321869,0.531000018119812,,0.4909999966621399,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101505,4,0.4449999928474426,0.4959999918937683,,0.47099998593330383,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101505,3,0.4410000145435333,0.503000020980835,,0.47200000286102295,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101505,2,0.4320000112056732,0.49799999594688416,,0.4650000035762787,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101505,1,0.44699999690055847,0.5180000066757202,,0.4830000102519989,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Dec 09 1998 19:00:00 GMT-0500 (Eastern Standard Time),04101506,2,0.4869999885559082,0.574999988079071,,0.531000018119812,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Dec 09 1998 19:00:00 GMT-0500 (Eastern Standard Time),04101506,3,0.5049999952316284,0.5559999942779541,,0.5299999713897705,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Dec 09 1998 19:00:00 GMT-0500 (Eastern Standard Time),04101506,5,0.5109999775886536,0.5519999861717224,,0.531000018119812,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Dec 09 1998 19:00:00 GMT-0500 (Eastern Standard Time),04101506,1,0.5299999713897705,0.5210000276565552,,0.5249999761581421,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Dec 09 1998 19:00:00 GMT-0500 (Eastern Standard Time),04101506,4,0.49399998784065247,0.5440000295639038,,0.5189999938011169,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Nov 10 1999 19:00:00 GMT-0500 (Eastern Standard Time),04101507,1,0.5440000295639038,0.5210000276565552,,0.5329999923706055,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Nov 10 1999 19:00:00 GMT-0500 (Eastern Standard Time),04101507,2,0.5410000085830688,0.5529999732971191,,0.546999990940094,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Nov 10 1999 19:00:00 GMT-0500 (Eastern Standard Time),04101507,3,0.5360000133514404,0.5270000100135803,,0.531000018119812,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Nov 10 1999 19:00:00 GMT-0500 (Eastern Standard Time),04101507,4,0.5410000085830688,0.5509999990463257,,0.5460000038146973,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Wed Nov 10 1999 19:00:00 GMT-0500 (Eastern Standard Time),04101507,5,0.550000011920929,0.5370000004768372,,0.5429999828338623,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 13 2001 19:00:00 GMT-0500 (Eastern Standard Time),04101508,2,0.5879999995231628,0.5960000157356262,,0.5920000076293945,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 13 2001 19:00:00 GMT-0500 (Eastern Standard Time),04101508,9,0.5809999704360962,0.5950000286102295,,0.5879999995231628,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 13 2001 19:00:00 GMT-0500 (Eastern Standard Time),04101508,3,0.5770000219345093,0.6029999852180481,,0.5899999737739563,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 13 2001 19:00:00 GMT-0500 (Eastern Standard Time),04101508,5,0.5740000009536743,0.5820000171661377,,0.578000009059906,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 13 2001 19:00:00 GMT-0500 (Eastern Standard Time),04101508,6,0.5799999833106995,0.597000002861023,,0.5879999995231628,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 05 2002 19:00:00 GMT-0500 (Eastern Standard Time),04101509,1,0.6240000128746033,0.6759999990463257,,0.6499999761581421,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 05 2002 19:00:00 GMT-0500 (Eastern Standard Time),04101509,3,0.5809999704360962,0.671999990940094,,0.6269999742507935,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 05 2002 19:00:00 GMT-0500 (Eastern Standard Time),04101509,9,0.5410000085830688,0.6150000095367432,,0.578000009059906,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 05 2002 19:00:00 GMT-0500 (Eastern Standard Time),04101509,4,0.5870000123977661,0.6499999761581421,,0.6190000176429749,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Nov 05 2002 19:00:00 GMT-0500 (Eastern Standard Time),04101509,6,0.5630000233650208,0.6539999842643738,,0.609000027179718,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Thu Dec 09 2004 19:00:00 GMT-0500 (Eastern Standard Time),04101510,4,0.6489999890327454,0.6809999942779541,,0.6650000214576721,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Thu Dec 09 2004 19:00:00 GMT-0500 (Eastern Standard Time),04101510,2,0.6700000166893005,0.699999988079071,,0.6850000023841858,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Thu Dec 09 2004 19:00:00 GMT-0500 (Eastern Standard Time),04101510,3,0.6669999957084656,0.7160000205039978,,0.6919999718666077,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Thu Dec 09 2004 19:00:00 GMT-0500 (Eastern Standard Time),04101510,6,0.6060000061988831,0.7210000157356262,,0.6639999747276306,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Thu Dec 09 2004 19:00:00 GMT-0500 (Eastern Standard Time),04101510,8,0.671999990940094,0.7559999823570251,,0.7139999866485596,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Mar 21 2006 19:00:00 GMT-0500 (Eastern Standard Time),04101511,2,0.6259999871253967,0.7990000247955322,,0.7129999995231628,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Mar 21 2006 19:00:00 GMT-0500 (Eastern Standard Time),04101511,6,0.6060000061988831,0.7289999723434448,,0.6679999828338623,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Mar 21 2006 19:00:00 GMT-0500 (Eastern Standard Time),04101511,5,0.6359999775886536,0.7739999890327454,,0.7049999833106995,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Mar 21 2006 19:00:00 GMT-0500 (Eastern Standard Time),04101511,7,0.6209999918937683,0.7459999918937683,,0.6840000152587891,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Tue Mar 21 2006 19:00:00 GMT-0500 (Eastern Standard Time),04101511,9,0.6710000038146973,0.7329999804496765,,0.7020000219345093,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Dec 05 2011 19:00:00 GMT-0500 (Eastern Standard Time),04101512,7,0.8420000076293945,1.2070000171661377,,1.024999976158142,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Dec 05 2011 19:00:00 GMT-0500 (Eastern Standard Time),04101512,2,0.8389999866485596,1.2740000486373901,,1.055999994277954,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Dec 05 2011 19:00:00 GMT-0500 (Eastern Standard Time),04101512,4,0.7929999828338623,1.1979999542236328,,0.9950000047683716,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Dec 05 2011 19:00:00 GMT-0500 (Eastern Standard Time),04101512,8,0.8119999766349792,1.2480000257492065,,1.0299999713897705,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Mon Dec 05 2011 19:00:00 GMT-0500 (Eastern Standard Time),04101512,6,0.8600000143051147,1.1579999923706055,,1.0089999437332153,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Dec 09 2012 19:00:00 GMT-0500 (Eastern Standard Time),04101513,4,0.878000020980835,1.2009999752044678,,1.0399999618530273,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Dec 09 2012 19:00:00 GMT-0500 (Eastern Standard Time),04101513,6,0.9620000123977661,1.2230000495910645,,1.093000054359436,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Dec 09 2012 19:00:00 GMT-0500 (Eastern Standard Time),04101513,8,1.0099999904632568,1.1890000104904175,,1.100000023841858,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Dec 09 2012 19:00:00 GMT-0500 (Eastern Standard Time),04101513,9,0.8939999938011169,1.1670000553131104,,1.0299999713897705,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1015,2,Sun Dec 09 2012 19:00:00 GMT-0500 (Eastern Standard Time),04101513,2,0.9470000267028809,1.3170000314712524,,1.1319999694824219,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,1,Sat Mar 17 1990 19:00:00 GMT-0500 (Eastern Standard Time),04101601,3,0.8659999966621399,0.7580000162124634,,0.8119999766349792,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,1,Sat Mar 17 1990 19:00:00 GMT-0500 (Eastern Standard Time),04101601,5,0.8569999933242798,0.7799999713897705,,0.8190000057220459,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,1,Sat Mar 17 1990 19:00:00 GMT-0500 (Eastern Standard Time),04101601,1,0.7889999747276306,0.8109999895095825,,0.800000011920929,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,1,Sat Mar 17 1990 19:00:00 GMT-0500 (Eastern Standard Time),04101601,2,0.7509999871253967,0.8209999799728394,,0.7860000133514404,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,1,Sat Mar 17 1990 19:00:00 GMT-0500 (Eastern Standard Time),04101601,4,0.875,0.7680000066757202,,0.8220000267028809,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101604,3,1.815999984741211,1.1660000085830688,,1.4910000562667847,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101604,4,1.7239999771118164,1.2389999628067017,,1.4809999465942383,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101604,1,1.5809999704360962,1.2330000400543213,,1.406999945640564,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101604,2,1.659999966621399,1.1670000553131104,,1.4140000343322754,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Sun Jan 12 1992 19:00:00 GMT-0500 (Eastern Standard Time),04101602,4,0.9419999718666077,0.8009999990463257,,0.871999979019165,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Sun Jan 12 1992 19:00:00 GMT-0500 (Eastern Standard Time),04101602,2,0.9629999995231628,0.8119999766349792,,0.8880000114440918,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Sun Jan 12 1992 19:00:00 GMT-0500 (Eastern Standard Time),04101602,3,0.9240000247955322,0.7829999923706055,,0.8539999723434448,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Sun Jan 12 1992 19:00:00 GMT-0500 (Eastern Standard Time),04101602,1,0.9660000205039978,0.8389999866485596,,0.902999997138977,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Sun Jan 12 1992 19:00:00 GMT-0500 (Eastern Standard Time),04101602,7,0.9710000157356262,0.8019999861717224,,0.8859999775886536,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Thu Feb 25 1993 19:00:00 GMT-0500 (Eastern Standard Time),04101603,3,1.0399999618530273,0.8169999718666077,,0.9290000200271606,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101605,4,1.7339999675750732,1.3730000257492065,,1.5529999732971191,C,Unexplained trend,,,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101605,5,2.069000005722046,1.3660000562667847,,1.7170000076293945,C,Unexplained trend,,,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101605,3,2.3289999961853027,1.2999999523162842,,1.815000057220459,C,Unexplained trend,,,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101605,2,2.0179998874664307,1.2869999408721924,,1.6519999504089355,C,Unexplained trend,,,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Mon Feb 03 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101604,5,1.6610000133514404,1.1929999589920044,,1.4270000457763672,C,Unexplained trend,C,Unexplained trend,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Thu Feb 25 1993 19:00:00 GMT-0500 (Eastern Standard Time),04101603,4,1.0360000133514404,0.8489999771118164,,0.9430000185966492,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Thu Feb 25 1993 19:00:00 GMT-0500 (Eastern Standard Time),04101603,1,1.128000020980835,0.8090000152587891,,0.968999981880188,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Tue Dec 16 1997 19:00:00 GMT-0500 (Eastern Standard Time),04101605,1,1.7719999551773071,1.3259999752044678,,1.5490000247955322,C,Unexplained trend,,,,,C,Unexplained trend,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Thu Feb 25 1993 19:00:00 GMT-0500 (Eastern Standard Time),04101603,2,1.0290000438690186,0.878000020980835,,0.9539999961853027,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,2,Thu Feb 25 1993 19:00:00 GMT-0500 (Eastern Standard Time),04101603,5,1.0770000219345093,0.8619999885559082,,0.9700000286102295,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Sun Dec 09 2012 19:00:00 GMT-0500 (Eastern Standard Time),04101613,4,0.8299999833106995,1.312999963760376,,1.0720000267028809,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041016GO,1,1.1169999837875366,1.2630000114440918,1.3930000066757202,1.190000057220459,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041016GO,3,1.152999997138977,1.2949999570846558,1.2929999828338623,1.2239999771118164,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041016GO,6,0.9459999799728394,1.3359999656677246,1.3489999771118164,1.1410000324249268,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Sun Feb 24 2019 19:00:00 GMT-0500 (Eastern Standard Time),041016GS,1,1.0490000247955322,1.8930000066757202,1.3949999809265137,1.4709999561309814,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Sun Feb 24 2019 19:00:00 GMT-0500 (Eastern Standard Time),041016GS,2,1.1109999418258667,1.9240000247955322,1.437000036239624,1.5180000066757202,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Sun Feb 24 2019 19:00:00 GMT-0500 (Eastern Standard Time),041016GS,3,1.1180000305175781,2.066999912261963,1.5190000534057617,1.5920000076293945,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Sun Feb 24 2019 19:00:00 GMT-0500 (Eastern Standard Time),041016GS,5,1.0980000495910645,1.9700000286102295,1.5169999599456787,1.534000039100647,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Sun Feb 24 2019 19:00:00 GMT-0500 (Eastern Standard Time),041016GS,9,0.9940000176429749,1.940999984741211,1.409000039100647,1.468000054359436,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Mon Feb 08 2021 19:00:00 GMT-0500 (Eastern Standard Time),041016GT,2,1.1740000247955322,1.659999966621399,1.555999994277954,1.4170000553131104,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Mon Feb 08 2021 19:00:00 GMT-0500 (Eastern Standard Time),041016GT,4,1.2359999418258667,1.812000036239624,1.4010000228881836,1.5240000486373901,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Mon Feb 08 2021 19:00:00 GMT-0500 (Eastern Standard Time),041016GT,5,1.2130000591278076,1.6610000133514404,1.5169999599456787,1.437000036239624,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Mon Feb 08 2021 19:00:00 GMT-0500 (Eastern Standard Time),041016GT,6,1.1929999589920044,1.9609999656677246,1.3700000047683716,1.5770000219345093,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Mon Feb 08 2021 19:00:00 GMT-0500 (Eastern Standard Time),041016GT,7,1.1640000343322754,1.9930000305175781,1.4210000038146973,1.5789999961853027,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Thu Dec 10 2015 19:00:00 GMT-0500 (Eastern Standard Time),041016GQ,2,0.8899999856948853,1.8229999542236328,1.3559999465942383,1.3559999465942383,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Thu Dec 10 2015 19:00:00 GMT-0500 (Eastern Standard Time),041016GQ,5,0.9020000100135803,1.781999945640564,1.3799999952316284,1.3420000076293945,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Thu Dec 10 2015 19:00:00 GMT-0500 (Eastern Standard Time),041016GQ,6,0.8970000147819519,1.6790000200271606,1.3730000257492065,1.2879999876022339,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Thu Dec 10 2015 19:00:00 GMT-0500 (Eastern Standard Time),041016GQ,7,0.8610000014305115,1.6339999437332153,1.3209999799728394,1.246999979019165,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Thu Dec 10 2015 19:00:00 GMT-0500 (Eastern Standard Time),041016GQ,8,0.8379999995231628,1.777999997138977,1.3550000190734863,1.3079999685287476,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Wed Dec 14 2016 19:00:00 GMT-0500 (Eastern Standard Time),041016GR,1,0.9760000109672546,1.4819999933242798,1.312999963760376,1.2289999723434448,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Wed Dec 14 2016 19:00:00 GMT-0500 (Eastern Standard Time),041016GR,4,0.8899999856948853,1.7330000400543213,1.3860000371932983,1.312000036239624,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Wed Dec 14 2016 19:00:00 GMT-0500 (Eastern Standard Time),041016GR,5,0.9520000219345093,1.687999963760376,1.3550000190734863,1.3200000524520874,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Wed Dec 14 2016 19:00:00 GMT-0500 (Eastern Standard Time),041016GR,6,0.9789999723434448,1.5529999732971191,1.3370000123977661,1.2660000324249268,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Wed Dec 14 2016 19:00:00 GMT-0500 (Eastern Standard Time),041016GR,7,0.9319999814033508,1.74399995803833,1.3669999837875366,1.3380000591278076,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041016GO,7,1.027999997138977,1.274999976158142,1.4170000553131104,1.1510000228881836,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
4,Arizona,1016,3,Tue Feb 11 2014 19:00:00 GMT-0500 (Eastern Standard Time),041016GO,9,1.121999979019165,1.3930000066757202,1.3079999685287476,1.2569999694824219,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
