STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,SURVEY_DATE,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,ME_PERCENT_WHEEL_PATH_CRACK,SURVEY_WIDTH,GATOR_CRACK_A,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_NWP_L,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_WP_SEAL_L,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_SEAL_L,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183,LONGIGATOR_CRACKING,BLOCKVERSE_CRACKING,OTHER,HPMS16_CRACKING_PERCENT_AC_FLAG,HPMS16_CRACKING_PERCENT_AC_FLAG_EXP,MEPDG_CRACKING_PERCENT_AC_FLAG,MEPDG_CRACKING_PERCENT_AC_FLAG_EXP,MEPDG_TRANS_CRACK_LENGTH_AC_FLAG_EX,MEPDG_TRANS_CRACK_LENGTH_AC_FLAG,MEPDG_LONG_CRACK_LENGTH_AC_FLAG,MEPDG_LONG_CRACK_LENGTH_AC_FLAG_EXP,WP_LENGTH_CRACKED_FLAG,WP_LENGTH_CRACKED_FLAG_EXP,GATOR_CRACK_A_FLAG,GATOR_CRACK_A_FLAG_EXP,BLK_CRACK_A_FLAG_EXP,BLK_CRACK_A_FLAG,EDGE_CRACK_L_FLAG,EDGE_CRACK_L_FLAG_EXP,LONG_CRACK_WP_L_FLAG,LONG_CRACK_WP_L_FLAG_EXP,LONG_CRACK_WP_SEAL_L_FLAG,LONG_CRACK_WP_SEAL_L_FLAG_EXP,LONG_CRACK_NWP_L_FLAG,LONG_CRACK_NWP_L_FLAG_EXP,LONG_CRACK_NWP_SEAL_L_FLAG_EXP,LONG_CRACK_NWP_SEAL_L_FLAG,TRANS_CRACK_NO_FLAG,TRANS_CRACK_NO_FLAG_EXP,TRANS_CRACK_L_FLAG,TRANS_CRACK_L_FLAG_EXP,TRANS_CRACK_SEAL_L_FLAG,TRANS_CRACK_SEAL_L_FLAG_EXP,PATCH_NO_FLAG_EXP,PATCH_NO_FLAG,PATCH_A_FLAG,PATCH_A_FLAG_EXP,POTHOLES_NO_FLAG,POTHOLES_NO_FLAG_EXP,POTHOLES_A_FLAG,POTHOLES_A_FLAG_EXP,SHOVING_NO_FLAG,SHOVING_NO_FLAG_EXP,SHOVING_A_FLAG_EXP,SHOVING_A_FLAG,BLEEDING_FLAG,BLEEDING_FLAG_EXP,POLISH_AGG_A_FLAG,POLISH_AGG_A_FLAG_EXP,RAVELING_FLAG,RAVELING_FLAG_EXP,PUMPING_NO_FLAG,PUMPING_NO_FLAG_EXP,PUMPING_L_FLAG,PUMPING_L_FLAG_EXP,LONGIGATOR_CRACKING_FLAG,LONGIGATOR_CRACKING_FLAG_EXP,BLOCKVERSE_CRACKING_FLAG,BLOCKVERSE_CRACKING_FLAG_EXP,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP
39,Ohio,0901,1,Sun Dec 15 1996 19:00:00 GMT-0500 (Eastern Standard Time),0,0,0,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Tue Sep 29 1998 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Tue Jun 29 2010 20:00:00 GMT-0400 (Eastern Daylight Time),54,100,0,0,33,3.700000047683716,563,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.100000023841858,0,0,1.100000023841858,3,0,0,3,0.30000001192092896,0,0,0.30000001192092896,0,0,0,0,563,0,0,304.79998779296875,0,563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Tue Jul 15 2008 20:00:00 GMT-0400 (Eastern Daylight Time),54,100,0,0,33,3.700000047683716,564.2999877929688,0,0,564.2999877929688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.79998779296875,0,564.2999877929688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,Distress definition change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Tue Sep 28 2004 20:00:00 GMT-0400 (Eastern Daylight Time),53,34,7.2,0,33,3.700000047683716,190.3000030517578,139.6999969482422,50.599998474121094,0,0,0,0,0,0,0,0,0,0,0,0,0,118.80000305175781,109.5999984741211,9.199999809265137,0,0,0,0,0,0,0,0,0,1,1,0,0,1.100000023841858,1.100000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.29998779296875,0,190.3000030517578,1.100000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Wed Oct 15 2003 20:00:00 GMT-0400 (Eastern Daylight Time),52,25,5.9,0,32,3.700000047683716,142.3000030517578,142.3000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.20000076293945,54.20000076293945,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.8999999761581421,0.8999999761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.29998779296875,0,142.3000030517578,0.8999999761581421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Mon Nov 04 2002 19:00:00 GMT-0500 (Eastern Standard Time),43,7,0,0,26,3.5,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.599998474121094,38.599998474121094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.6999969482422,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Wed May 29 2002 20:00:00 GMT-0400 (Eastern Daylight Time),41,7,0,0,25,3.5,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.599998474121094,38.599998474121094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.3000030517578,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Mon Oct 29 2001 19:00:00 GMT-0500 (Eastern Standard Time),32,3,0,0,19,3.700000047683716,18.100000381469727,18.100000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.599998474121094,48.599998474121094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,18.100000381469727,0,,,,,,,,C,Unexplained trend,,,,,,,,,B,Distress definition change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Wed May 16 2001 20:00:00 GMT-0400 (Eastern Daylight Time),28,1,0,1030.1,17,3.700000047683716,4.599999904632568,4.599999904632568,0,0,0,0,0,0,0,0,0,0,156.89999389648438,156.89999389648438,0,0,17.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.39999389648438,0,161.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Thu Dec 14 2000 19:00:00 GMT-0500 (Eastern Standard Time),17,0,0,612.5,10,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,93.30000305175781,44.099998474121094,49.20000076293945,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.30000305175781,0,93.30000305175781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Tue May 23 2000 20:00:00 GMT-0400 (Eastern Daylight Time),12,0,0,427.3,7,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,65.0999984741211,28.600000381469727,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0999984741211,0,65.0999984741211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Wed Dec 15 1999 19:00:00 GMT-0500 (Eastern Standard Time),5,0,0,195,3,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,29.700000762939453,29.700000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.700000762939453,0,29.700000762939453,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Sat Sep 11 1999 20:00:00 GMT-0400 (Eastern Daylight Time),5,0,0,188.4,3,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,28.700000762939453,28.700000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.700000762939453,0,28.700000762939453,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,1,Tue Mar 23 1999 19:00:00 GMT-0500 (Eastern Standard Time),5,0,0,46,3,3.700000047683716,1.7000000476837158,1.7000000476837158,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.899999618530273,0,8.699999809265137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,2,Tue May 22 2012 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,48.5,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,274.5,30.5,0,0,0,0,0,0,0,0,0,1,1,0,0,3.700000047683716,3.700000047683716,0,0,3.700000047683716,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700000047683716,0,3.700000047683716,"LONG. CRACKING INCREASED. NEW PAVEMENT SINCE 2010, MILLED & FILLED.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,2,Mon Jun 13 2011 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,48.5,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.79998779296875,243.3000030517578,30.5,0,0,0,0,0,0,0,0,0,1,1,0,0,3.700000047683716,3.700000047683716,0,0,3.700000047683716,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700000047683716,0,3.700000047683716,NEW PAVEMENT ENTIRE SECTION,C,Unexplained trend,C,Unexplained trend,,,,,C,Unexplained trend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,3,Mon Oct 22 2012 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC OVERLAY IN FALL 2012 (WARM MIX), POST REHAB VISIT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0901,3,Thu Oct 13 2016 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,71.4000015258789,233.60000610351562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,1,Tue Sep 28 2004 20:00:00 GMT-0400 (Eastern Daylight Time),54,27,0,0,33,3.700000047683716,154.10000610351562,154.10000610351562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.6000061035156,179.39999389648438,111.5,36.70000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.79998779296875,0,154.10000610351562,0,,,,,,,,C,Unexplained trend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,1,Sat Sep 11 1999 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,1,Tue Nov 05 1996 19:00:00 GMT-0500 (Eastern Standard Time),0,0,0,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,1,Wed Jul 16 2008 20:00:00 GMT-0400 (Eastern Daylight Time),54,49,65.6,0,33,3.700000047683716,274.5,0,0,274.5,0,0,0,0,0,0,0,0,0,0,0,0,301.29998779296875,152.10000610351562,149.1999969482422,0,0,0,0,0,0,0,0,0,30,30,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.79998779296875,0,274.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,1,Tue Jun 29 2010 20:00:00 GMT-0400 (Eastern Daylight Time),54,54,76.7,0,33,3.700000047683716,305,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,457.5,305,145.5,7,0,0,0,0,0,0,0,0,30,29,0,1,11.699999809265137,11.199999809265137,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.300000190734863,0,305,0,0,304.79998779296875,0,305,11.699999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,1,Wed Jun 08 2011 20:00:00 GMT-0400 (Eastern Daylight Time),54,54,69,0,33,3.700000047683716,305,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,457.5,305,152.5,0,0,0,0,0,0,0,0,0,27,27,0,0,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.300000190734863,0,564.2999877929688,0,0,304.79998779296875,0,305,10.5,BLEEDING DOES NOT BUMP UP SEVERITY LEVEL TO HIGH AS RATED IN PREVIOUS SURVEY,,,,,,,,,,,,,,,,,,,,,,,,,,,B,Distress definition change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,1,Tue May 22 2012 20:00:00 GMT-0400 (Eastern Daylight Time),54,54,0,0,33,3.700000047683716,305,0,0,305,259.5,0,0,259.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.9000244140625,0,0,304.79998779296875,0,305,259.5,PRE-REHAB VISIT. LONG. & TRAN. BECOME BLOCK CRACKING.,,,,,,,,,,,,,,,,,,,,,C,Unexplained trend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,1,Wed Apr 11 2001 20:00:00 GMT-0400 (Eastern Daylight Time),22,0,0,812.8,13,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,123.80000305175781,123.80000305175781,0,0,165.6999969482422,165.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.80000305175781,0,123.80000305175781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,2,Sun Oct 21 2012 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC OVERLAY IN FALL 2012 (WARM MIX), POST REHAB VISIT",C,Unexplained trend,C,Unexplained trend,,,,,C,Unexplained trend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
39,Ohio,0903,2,Thu Oct 13 2016 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.8999938964844,297.8999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACATB,Asphalt concrete over asphalt treated base/subgrade
87,Ontario,0903,1,Tue Aug 02 2005 20:00:00 GMT-0400 (Eastern Daylight Time),10,4,246.9,0,6,3.700000047683716,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.8000030517578,0,53,142.8000030517578,0,0,0,0,0,0,0,0,22,6,14,2,37.599998474121094,6.800000190734863,25.399999618530273,5.400000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.79999923706055,24.700000762939453,23,37.599998474121094,,,,,,,,,,,,C,Unexplained trend,,,,,B,Distress definition change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
87,Ontario,0903,1,Tue Jun 11 2002 20:00:00 GMT-0400 (Eastern Daylight Time),29,15,13.8,3.2,17,3.700000047683716,86.5,80.69999694824219,5.800000190734863,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,91,0,56.900001525878906,34.099998474121094,0,0,0,0,0,0,0,0,4,4,0,0,2.0999999046325684,2.0999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.3000030517578,0,87,2.0999999046325684,FATIGUE HARD TO SEE BUT PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
87,Ontario,0903,1,Tue Sep 25 2001 20:00:00 GMT-0400 (Eastern Daylight Time),16,7,11.2,78.8,10,3.700000047683716,37.099998474121094,37.099998474121094,0,0,0,0,0,0,0,0,0,0,12,2,10,0,84.4000015258789,22.899999618530273,61.5,0,0,0,0,0,0,0,0,0,4,4,0,0,1.7000000476837158,1.7000000476837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4000015258789,0,49.099998474121094,1.7000000476837158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
87,Ontario,0903,1,Mon Oct 23 2000 20:00:00 GMT-0400 (Eastern Daylight Time),12,3,2.7,93.8,8,3.799999952316284,18.100000381469727,18.100000381469727,0,0,0,0,0,0,0,0,0,0,14.300000190734863,2.799999952316284,11.5,0,61.400001525878906,61.400001525878906,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4000000059604645,0.4000000059604645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71.80000305175781,0,32.400001525878906,0.4000000059604645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
87,Ontario,0903,1,Tue Sep 16 1997 20:00:00 GMT-0400 (Eastern Daylight Time),0,0,0,0,0,3.700000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMALL AREAS HAVE SLIGHT COARSE AGGREGATE LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
87,Ontario,0903,1,Tue Aug 24 2010 20:00:00 GMT-0400 (Eastern Daylight Time),30,18,468.8,0,18,3.700000047683716,103.19999694824219,9.300000190734863,84.9000015258789,9,67.5,0,67.5,0,0,0,0,0,0,0,0,0,155.3000030517578,1,1.7999999523162842,152.5,0,0,0,0,0,0,0,0,45,19,22,4,71.4000015258789,15.600000381469727,45.400001525878906,10.399999618530273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,40.900001525878906,103.19999694824219,138.89999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUB,Asphalt concrete over unbound base/subgrade
